Gaspar_code,Genus_and_species,FB_Spec_Code,Family,Genus,Species,Size-FishBase,Size_type,IUCN_status,Piscivores,DIET SPECIALIZATION (CORALS),HABITAT SPECIALIZATION (CORALS)
5779,Cheilodipterus isostigmus,5779,Apogonidae,Cheilodipterus,isostigmus,11,TL,,1,NS,Linked
12630,Cheilodipterus lachneri,12630,Apogonidae,Cheilodipterus,lachneri,12,SL,,1,NS,Linked
5781,Cheilodipterus macrodon,5781,Apogonidae,Cheilodipterus,macrodon,25,TL,,1,NS,Linked
12878,Cheilodipterus nigrotaeniatus,12878,Apogonidae,Cheilodipterus,nigrotaeniatus,10,TL,,1,NS,Linked
12629,Cheilodipterus novemstriatus,12629,Apogonidae,Cheilodipterus,novemstriatus,8,TL,,1,NS,Linked
12879,Cheilodipterus parazonatus,12879,Apogonidae,Cheilodipterus,parazonatus,6.1,SL,,1,NS,Linked
12881,Cheilodipterus pygmaios,12881,Apogonidae,Cheilodipterus,pygmaios,5,SL,,0,NS,Linked
5482,Cheilodipterus quinquelineatus,5482,Apogonidae,Cheilodipterus,quinquelineatus,13,TL,,1,NS,Linked
5782,Cheilodipterus singapurensis,5782,Apogonidae,Cheilodipterus,singapurensis,18,SL,,1,NS,Linked
8591,Cheilodipterus zonatus,8591,Apogonidae,Cheilodipterus,zonatus,8,TL,,1,NS,Linked
25073,Fowleria flammea,25073,Apogonidae,Fowleria,flammea,3.08,SL,,0,NS,Linked
5744,Fowleria marmorata,5744,Apogonidae,Fowleria,marmorata,7.5,TL,,0,NS,Linked
8592,Fowleria vaiulae,8592,Apogonidae,Fowleria,vaiulae,5,TL,,0,NS,Linked
5745,Fowleria variegata,5745,Apogonidae,Fowleria,variegata,8,TL,,0,NS,Linked
5786,Gymnapogon philippinus,5786,Apogonidae,Gymnapogon,philippinus,5,SL,,0,NS,Linked
5787,Gymnapogon urospilotus,5787,Apogonidae,Gymnapogon,urospilotus,2.7,SL,,0,NS,Linked
59175,Gymnapogon vanderbilti,59175,Apogonidae,Gymnapogon,vanderbilti,1.87,SL,,0,NS,Linked
64206,Neamia articycla,64206,Apogonidae,Neamia,articycla,3.55,SL,,0,NS,Linked
8593,Neamia octospina,8593,Apogonidae,Neamia,octospina,7,TL,,0,NS,Linked
5763,Nectamia bandanensis,5763,Apogonidae,Nectamia,bandanensis,10,TL,,0,NS,Linked
59777,Nectamia fusca,59777,Apogonidae,Nectamia,fusca,10,TL,,0,NS,Linked
5764,Nectamia savayensis,5764,Apogonidae,Nectamia,savayensis,10,SL,,0,NS,Linked
58503,Ostorhinchus luteus,58503,Apogonidae,Ostorhinchus,luteus,4.42,SL,,0,NS,Linked
3536,Phaeoptyx conklini,3536,Apogonidae,Phaeoptyx,conklini,9,SL,,0,NS,Linked
3538,Phaeoptyx xenus,3538,Apogonidae,Phaeoptyx,xenus,7.5,TL,,0,NS,Linked
4362,Pseudamia gelatinosa,4362,Apogonidae,Pseudamia,gelatinosa,11,TL,,0,NS,Linked
4363,Pseudamia hayashii,4363,Apogonidae,Pseudamia,hayashii,10,TL,,0,NS,Linked
5788,Pseudamiops gracilicauda,5788,Apogonidae,Pseudamiops,gracilicauda,5,TL,,0,NS,Linked
5746,Rhabdamia cypselura,5746,Apogonidae,Rhabdamia,cypselura,6,TL,,0,NS,Linked
5747,Rhabdamia gracilis,5747,Apogonidae,Rhabdamia,gracilis,6,TL,,0,NS,Linked
24340,Rhabdamia mentalis,24340,Apogonidae,Rhabdamia,mentalis,5.04,SL,,0,NS,Linked
46488,Rhabdamia nigrimentum,46488,Apogonidae,Rhabdamia,nigrimentum,5.5,SL,,0,NS,Linked
25033,Rhabdamia spilota,25033,Apogonidae,Rhabdamia,spilota,6,TL,,0,NS,Linked
25077,Siphamia corallicola,25077,Apogonidae,Siphamia,corallicola,3.05,SL,,0,NS,Linked
59177,Siphamia elongata,59177,Apogonidae,Siphamia,elongata,4.5,TL,,0,NS,Linked
5785,Siphamia fistulosa,5785,Apogonidae,Siphamia,fistulosa,4,TL,,0,NS,Linked
5778,Sphaeramia nematoptera,5778,Apogonidae,Sphaeramia,nematoptera,8.5,TL,,0,NS,Linked
4926,Sphaeramia orbicularis,4926,Apogonidae,Sphaeramia,orbicularis,10,TL,,0,NS,Linked
63423,Zoramia flebila,63423,Apogonidae,Zoramia,flebila,4,SL,,0,NS,Linked
5771,Zoramia fragilis,5771,Apogonidae,Zoramia,fragilis,5.5,TL,,0,NS,Linked
5772,Zoramia gilberti,5772,Apogonidae,Zoramia,gilberti,5,TL,,0,NS,Linked
5773,Zoramia leptacantha,5773,Apogonidae,Zoramia,leptacantha,6,TL,,0,NS,Linked
5774,Zoramia perlita,5774,Apogonidae,Zoramia,perlita,5,SL,,0,NS,Linked
63424,Zoramia viridiventer,63424,Apogonidae,Zoramia,viridiventer,4,SL,,0,NS,Linked
2300,Balistoides conspicillum,2300,Balistidae,Balistoides,conspicillum,50,TL,,0,NS,Linked
7634,Melichthys indicus,7634,Balistidae,Melichthys,indicus,25,TL,,0,NS,Linked
5838,Melichthys vidua,5838,Balistidae,Melichthys,vidua,40,TL,,0,NS,Linked
1311,Odonus niger,1311,Balistidae,Odonus,niger,50,TL,,0,NS,Linked
4466,Pseudobalistes fuscus,4466,Balistidae,Pseudobalistes,fuscus,55,TL,,0,NS,Linked
62159,Xanthichthys lima,62159,Balistidae,Xanthichthys,lima,,,,0,NS,Linked
970,Sanopus barbatus,970,Batrachoididae,Sanopus,barbatus,41,TL,,0,NS,Linked
46415,Antennablennius variopunctatus,46415,Blenniidae,Antennablennius,variopunctatus,7.5,TL,,0,NS,Linked
6065,Aspidontus dussumieri,6065,Blenniidae,Aspidontus,dussumieri,12,TL,,0,NS,Linked
IRD-1566-G,Aspidontus maroubrae,,Blenniidae,Aspidontus,maroubrae,7.5,,,0,NS,Linked
6066,Aspidontus taeniatus,6066,Blenniidae,Aspidontus,taeniatus,11.5,TL,,0,NS,Linked
7559,Atrosalarias fuscus,7559,Blenniidae,Atrosalarias,fuscus,14.5,TL,,0,NS,Linked
17462,Atrosalariasfuscus fuscus,17462,Blenniidae,Atrosalarias,fuscus fuscus,10,TL,,0,NS,Linked
59610,Atrosalarias hosokawai,59610,Blenniidae,Atrosalarias,hosokawai,7.38,SL,,0,NS,Linked
4385,Cirripectes alboapicalis,4385,Blenniidae,Cirripectes,alboapicalis,12.3,SL,,0,NS,Linked
59271,Cirripectes alleni,59271,Blenniidae,Cirripectes,alleni,6.5,TL,,0,NS,Linked
4386,Cirripectes auritus,4386,Blenniidae,Cirripectes,auritus,9,TL,,0,NS,Linked
4387,Cirripectes castaneus,4387,Blenniidae,Cirripectes,castaneus,12.5,TL,,0,NS,Linked
4388,Cirripectes chelomatus,4388,Blenniidae,Cirripectes,chelomatus,12,TL,,0,NS,Linked
4389,Cirripectes filamentosus,4389,Blenniidae,Cirripectes,filamentosus,9,TL,,0,NS,Linked
4390,Cirripectes fuscoguttatus,4390,Blenniidae,Cirripectes,fuscoguttatus,15,TL,,0,NS,Linked
4391,Cirripectes gilberti,4391,Blenniidae,Cirripectes,gilberti,9,SL,,0,NS,Linked
4392,Cirripectes hutchinsi,4392,Blenniidae,Cirripectes,hutchinsi,10.6,SL,,0,NS,Linked
4393,Cirripectes imitator,4393,Blenniidae,Cirripectes,imitator,12,TL,,0,NS,Linked
4394,Cirripectes jenningsi,4394,Blenniidae,Cirripectes,jenningsi,7.6,SL,,0,NS,Linked
4395,Cirripectes kuwamurai,4395,Blenniidae,Cirripectes,kuwamurai,5.5,SL,,0,NS,Linked
4396,Cirripectes obscurus,4396,Blenniidae,Cirripectes,obscurus,20,TL,,0,NS,Linked
4397,Cirripectes perustus,4397,Blenniidae,Cirripectes,perustus,12,TL,,0,NS,Linked
4398,Cirripectes polyzona,4398,Blenniidae,Cirripectes,polyzona,13,TL,,0,NS,Linked
4399,Cirripectes quagga,4399,Blenniidae,Cirripectes,quagga,10,TL,,0,NS,Linked
4400,Cirripectes randalli,4400,Blenniidae,Cirripectes,randalli,10.7,SL,,0,NS,Linked
4401,Cirripectes springeri,4401,Blenniidae,Cirripectes,springeri,10,TL,,0,NS,Linked
4402,Cirripectes stigmaticus,4402,Blenniidae,Cirripectes,stigmaticus,13,TL,,0,NS,Linked
4403,Cirripectes vanderbilti,4403,Blenniidae,Cirripectes,vanderbilti,10,SL,,0,NS,Linked
4404,Cirripectes variolosus,4404,Blenniidae,Cirripectes,variolosus,10,TL,,0,NS,Linked
4405,Cirripectes viriosus,4405,Blenniidae,Cirripectes,viriosus,11.5,SL,,0,NS,Linked
53820,Cirrisalarias bunares,53820,Blenniidae,Cirrisalarias,bunares,2.4,,,0,NS,Linked
12632,Ecsenius aequalis,12632,Blenniidae,Ecsenius,aequalis,4.3,TL,,0,NS,Linked
27296,Ecsenius alleni,27296,Blenniidae,Ecsenius,alleni,3.4,SL,,0,NS,Linked
25794,Ecsenius aroni,25794,Blenniidae,Ecsenius,aroni,5.5,TL,,0,NS,Linked
13756,Ecsenius australianus,13756,Blenniidae,Ecsenius,australianus,6,TL,,0,NS,Linked
14660,Ecsenius axelrodi,14660,Blenniidae,Ecsenius,axelrodi,5,TL,,0,NS,Linked
12633,Ecsenius bandanus,12633,Blenniidae,Ecsenius,bandanus,3.4,SL,,0,NS,Linked
12692,Ecsenius bathi,12692,Blenniidae,Ecsenius,bathi,4,TL,,0,NS,Linked
7668,Ecsenius bimaculatus,7668,Blenniidae,Ecsenius,bimaculatus,4.5,TL,,0,NS,Linked
62148,Ecsenius caeruliventris,62148,Blenniidae,Ecsenius,caeruliventris,2,SL,,0,NS,Linked
27295,Ecsenius dentex,27295,Blenniidae,Ecsenius,dentex,4.8,SL,,0,NS,Linked
7667,Ecsenius dilemma,7667,Blenniidae,Ecsenius,dilemma,3.1,SL,,0,NS,Linked
47382,Ecsenius fijiensis,47382,Blenniidae,Ecsenius,fijiensis,3.9,SL,,0,NS,Linked
27370,Ecsenius fourmanoiri,27370,Blenniidae,Ecsenius,fourmanoiri,4,SL,,0,NS,Linked
12634,Ecsenius frontalis,12634,Blenniidae,Ecsenius,frontalis,8,TL,,0,NS,Linked
IRD-2915-G,Ecsenius gascoynei,,Blenniidae,Ecsenius,gascoynei,,,,0,NS,Linked
12635,Ecsenius gravieri,12635,Blenniidae,Ecsenius,gravieri,8,TL,,0,NS,Linked
47384,Ecsenius isos,47384,Blenniidae,Ecsenius,isos,3.2,SL,,0,NS,Linked
7670,Ecsenius kurti,7670,Blenniidae,Ecsenius,kurti,3.5,SL,,0,NS,Linked
7567,Ecsenius lineatus,7567,Blenniidae,Ecsenius,lineatus,9,TL,,0,NS,Linked
7661,Ecsenius lividanalis,7661,Blenniidae,Ecsenius,lividanalis,5,TL,,0,NS,Linked
47385,Ecsenius lubbocki,47385,Blenniidae,Ecsenius,lubbocki,4,TL,,0,NS,Linked
13759,Ecsenius mandibularis,13759,Blenniidae,Ecsenius,mandibularis,7.5,TL,,0,NS,Linked
7662,Ecsenius melarchus,7662,Blenniidae,Ecsenius,melarchus,5,TL,,0,NS,Linked
7561,Ecsenius midas,7561,Blenniidae,Ecsenius,midas,13,TL,,0,NS,Linked
12636,Ecsenius minutus,12636,Blenniidae,Ecsenius,minutus,4,TL,,0,NS,Linked
7666,Ecsenius monoculus,7666,Blenniidae,Ecsenius,monoculus,5,TL,,0,NS,Linked
25451,Ecsenius nalolo,25451,Blenniidae,Ecsenius,nalolo,6.5,TL,,0,NS,Linked
7664,Ecsenius namiyei,7664,Blenniidae,Ecsenius,namiyei,11,TL,,0,NS,Linked
61237,Ecsenius niue,61237,Blenniidae,Ecsenius,niue,3.09,SL,,0,NS,Linked
27278,Ecsenius oculatus,27278,Blenniidae,Ecsenius,oculatus,4.7,SL,,0,NS,Linked
7568,Ecsenius oculus,7568,Blenniidae,Ecsenius,oculus,7,TL,,0,NS,Linked
61238,Ecsenius ops,61238,Blenniidae,Ecsenius,ops,5.5,TL,,0,NS,Linked
6034,Ecsenius opsifrontalis,6034,Blenniidae,Ecsenius,opsifrontalis,5,TL,,0,NS,Linked
27280,Ecsenius pardus,27280,Blenniidae,Ecsenius,pardus,4.8,SL,,0,NS,Linked
14661,Ecsenius paroculus,14661,Blenniidae,Ecsenius,paroculus,4,SL,,0,NS,Linked
7669,Ecsenius pictus,7669,Blenniidae,Ecsenius,pictus,5,TL,,0,NS,Linked
61239,Ecsenius polystictus,61239,Blenniidae,Ecsenius,polystictus,4,TL,,0,NS,Linked
27293,Ecsenius portenoyi,27293,Blenniidae,Ecsenius,portenoyi,4.5,SL,,0,NS,Linked
27538,Ecsenius prooculis,27538,Blenniidae,Ecsenius,prooculis,3.7,SL,,0,NS,Linked
27276,Ecsenius pulcher,27276,Blenniidae,Ecsenius,pulcher,11,,,0,NS,Linked
58171,Ecsenius randalli,58171,Blenniidae,Ecsenius,randalli,2,SL,,0,NS,Linked
13048,Ecsenius schroederi,13048,Blenniidae,Ecsenius,schroederi,7,TL,,0,NS,Linked
6035,Ecsenius sellifer,6035,Blenniidae,Ecsenius,sellifer,4,SL,,0,NS,Linked
62149,Ecsenius shirleyae,62149,Blenniidae,Ecsenius,shirleyae,2.84,SL,,0,NS,Linked
13760,Ecsenius stictus,13760,Blenniidae,Ecsenius,stictus,5.8,TL,,0,NS,Linked
7663,Ecsenius stigmatura,7663,Blenniidae,Ecsenius,stigmatura,6,TL,,0,NS,Linked
47386,Ecsenius taeniatus,47386,Blenniidae,Ecsenius,taeniatus,3.2,SL,,0,NS,Linked
27294,Ecsenius tessera,27294,Blenniidae,Ecsenius,tessera,4.5,SL,,0,NS,Linked
12638,Ecsenius tigris,12638,Blenniidae,Ecsenius,tigris,5,TL,,0,NS,Linked
59858,Ecsenius tricolor,59858,Blenniidae,Ecsenius,tricolor,6,TL,,0,NS,Linked
12640,Ecsenius trilineatus,12640,Blenniidae,Ecsenius,trilineatus,3,TL,,0,NS,Linked
6036,Ecsenius yaeyamaensis,6036,Blenniidae,Ecsenius,yaeyamaensis,6,TL,,0,NS,Linked
6045,Glyptoparus delicatulus,6045,Blenniidae,Glyptoparus,delicatulus,5,TL,,0,NS,Linked
46573,Meiacanthus abditus,46573,Blenniidae,Meiacanthus,abditus,6.5,TL,,0,NS,Linked
6067,Meiacanthus atrodorsalis,6067,Blenniidae,Meiacanthus,atrodorsalis,11,TL,,0,NS,Linked
25790,Meiacanthus bundoon,25790,Blenniidae,Meiacanthus,bundoon,8,TL,,0,NS,Linked
46625,Meiacanthus crinitus,46625,Blenniidae,Meiacanthus,crinitus,10,TL,,0,NS,Linked
6068,Meiacanthus ditrema,6068,Blenniidae,Meiacanthus,ditrema,6,TL,,0,NS,Linked
59656,Meiacanthus fraseri,59656,Blenniidae,Meiacanthus,fraseri,5.43,SL,,0,NS,Linked
46628,Meiacanthus geminatus,46628,Blenniidae,Meiacanthus,geminatus,4.71,SL,,0,NS,Linked
6069,Meiacanthus grammistes,6069,Blenniidae,Meiacanthus,grammistes,11,TL,,0,NS,Linked
23758,Meiacanthus kamoharai,23758,Blenniidae,Meiacanthus,kamoharai,6,TL,,0,NS,Linked
46613,Meiacanthus limbatus,46613,Blenniidae,Meiacanthus,limbatus,3.7,SL,,0,NS,Linked
13746,Meiacanthus lineatus,13746,Blenniidae,Meiacanthus,lineatus,9.5,TL,,0,NS,Linked
13747,Meiacanthus luteus,13747,Blenniidae,Meiacanthus,luteus,10.3,TL,,0,NS,Linked
12755,Meiacanthus mossambicus,12755,Blenniidae,Meiacanthus,mossambicus,10,TL,,0,NS,Linked
46621,Meiacanthus naevius,46621,Blenniidae,Meiacanthus,naevius,3.58,SL,,0,NS,Linked
12641,Meiacanthus nigrolineatus,12641,Blenniidae,Meiacanthus,nigrolineatus,9.5,TL,,0,NS,Linked
46684,Meiacanthus oualanensis,46684,Blenniidae,Meiacanthus,oualanensis,5,,,0,NS,Linked
61228,Meiacanthus phaeus,61228,Blenniidae,Meiacanthus,phaeus,7,,,0,NS,Linked
46696,Meiacanthus procne,46696,Blenniidae,Meiacanthus,procne,3.44,SL,,0,NS,Linked
46723,Meiacanthus reticulatus,46723,Blenniidae,Meiacanthus,reticulatus,6.28,SL,,0,NS,Linked
7807,Meiacanthus smithi,7807,Blenniidae,Meiacanthus,smithi,8.5,TL,,0,NS,Linked
46688,Meiacanthus tongaensis,46688,Blenniidae,Meiacanthus,tongaensis,6.72,SL,,0,NS,Linked
61232,Meiacanthus urostigma,61232,Blenniidae,Meiacanthus,urostigma,6,,,0,NS,Linked
46632,Meiacanthus vicinus,46632,Blenniidae,Meiacanthus,vicinus,4.13,SL,,0,NS,Linked
13049,Meiacanthus vittatus,13049,Blenniidae,Meiacanthus,vittatus,8.5,TL,,0,NS,Linked
46416,Mimoblennius cirrosus,46416,Blenniidae,Mimoblennius,cirrosus,5.4,TL,,0,NS,Linked
22819,Omobranchus obliquus,22819,Blenniidae,Omobranchus,obliquus,5.6,SL,,0,NS,Linked
3768,Ophioblennius atlanticus,3768,Blenniidae,Ophioblennius,atlanticus,19,TL,,0,NS,Linked
15330,Ophioblennius macclurei,15330,Blenniidae,Ophioblennius,macclurei,12,TL,,0,NS,Linked
7833,Plagiotremus ewaensis,7833,Blenniidae,Plagiotremus,ewaensis,10,SL,,0,NS,Linked
7834,Plagiotremus goslinei,7834,Blenniidae,Plagiotremus,goslinei,6.35,SL,,0,NS,Linked
6071,Plagiotremus rhinorhynchos,6071,Blenniidae,Plagiotremus,rhinorhynchos,12,SL,,1,NS,Linked
12788,Plagiotremus townsendi,12788,Blenniidae,Plagiotremus,townsendi,6,TL,,0,NS,Linked
27338,Alionematichthys riukiuensis,27338,Bythitidae,Alionematichthys,riukiuensis,7.87,SL,,0,NS,Linked
16421,Calamopteryx goslinei,16421,Bythitidae,Calamopteryx,goslinei,6,SL,,0,NS,Linked
56404,Diancistrus novaeguineae,56404,Bythitidae,Diancistrus,novaeguineae,10.3,SL,,0,NS,Linked
24965,Didymothallus mizolepis,24965,Bythitidae,Didymothallus,mizolepis,5,SL,,0,NS,Linked
7300,Dinematichthys iluocoeteoides,7300,Bythitidae,Dinematichthys,iluocoeteoides,12,SL,,0,NS,Linked
64479,Eusurculus pistillum,64479,Bythitidae,Eusurculus,pistillum,4.87,SL,,0,NS,Linked
3124,Grammonus claudei,3124,Bythitidae,Grammonus,claudei,10,TL,,0,NS,Linked
57330,Grammonus waikiki,57330,Bythitidae,Grammonus,waikiki,5.2,TL,,0,NS,Linked
56392,Microbrotula rubra,56392,Bythitidae,Microbrotula,rubra,,,,0,NS,Linked
918,Caesio caerulaurea,918,Caesionidae,Caesio,caerulaurea,35,TL,,0,NS,Linked
919,Caesio cuning,919,Caesionidae,Caesio,cuning,60,TL,,0,NS,Linked
920,Caesio lunaris,920,Caesionidae,Caesio,lunaris,40,TL,,0,NS,Linked
921,Caesio striata,921,Caesionidae,Caesio,striata,25,TL,,0,NS,Linked
922,Caesio suevica,922,Caesionidae,Caesio,suevica,35,TL,,0,NS,Linked
923,Caesio teres,923,Caesionidae,Caesio,teres,40,TL,,0,NS,Linked
924,Caesio varilineata,924,Caesionidae,Caesio,varilineata,40,TL,,0,NS,Linked
927,Caesio xanthonota,927,Caesionidae,Caesio,xanthonota,40,TL,,0,NS,Linked
929,Gymnocaesio gymnoptera,929,Caesionidae,Gymnocaesio,gymnoptera,18,TL,,0,NS,Linked
930,Pterocaesio capricornis,930,Caesionidae,Pterocaesio,capricornis,21,TL,,0,NS,Linked
932,Pterocaesio chrysozona,932,Caesionidae,Pterocaesio,chrysozona,21,TL,,0,NS,Linked
933,Pterocaesio digramma,933,Caesionidae,Pterocaesio,digramma,30,TL,,0,NS,Linked
64215,Pterocaesio flavifasciata,64215,Caesionidae,Pterocaesio,flavifasciata,20.43,SL,,0,NS,Linked
934,Pterocaesio lativittata,934,Caesionidae,Pterocaesio,lativittata,13,TL,,0,NS,Linked
935,Pterocaesio marri,935,Caesionidae,Pterocaesio,marri,35,TL,,0,NS,Linked
936,Pterocaesio pisang,936,Caesionidae,Pterocaesio,pisang,21,TL,,0,NS,Linked
937,Pterocaesio randalli,937,Caesionidae,Pterocaesio,randalli,25,TL,,0,NS,Linked
938,Pterocaesio tessellata,938,Caesionidae,Pterocaesio,tessellata,25,TL,,0,NS,Linked
939,Pterocaesio tile,939,Caesionidae,Pterocaesio,tile,30,TL,,0,NS,Linked
1886,Pterocaesio trilineata,1886,Caesionidae,Pterocaesio,trilineata,20,TL,,0,NS,Linked
7873,Caracanthus maculatus,7873,Caracanthidae,Caracanthus,maculatus,5,TL,,0,NS,Linked
16871,Caracanthus madagascariensis,16871,Caracanthidae,Caracanthus,madagascariensis,5,TL,,0,NS,Linked
52705,Caracanthus typicus,52705,Caracanthidae,Caracanthus,typicus,2.9,SL,,0,NS,Linked
12899,Caracanthus unipinna,12899,Caracanthidae,Caracanthus,unipinna,5,TL,,0,NS,Linked
3708,Acanthemblemaria aspera,3708,Chaenopsidae,Acanthemblemaria,aspera,4,TL,,0,NS,Linked
27905,Acanthemblemaria medusa,27905,Chaenopsidae,Acanthemblemaria,medusa,4,TL,,0,NS,Linked
54806,Acanthemblemaria paula,54806,Chaenopsidae,Acanthemblemaria,paula,1,SL,,0,NS,Linked
16486,Acanthemblemaria spinosa,16486,Chaenopsidae,Acanthemblemaria,spinosa,2,TL,,0,NS,Linked
16499,Coralliozetus cardonae,16499,Chaenopsidae,Coralliozetus,cardonae,8.5,TL,,0,NS,Linked
3727,Hemiemblemaria simulus,3727,Chaenopsidae,Hemiemblemaria,simulus,10,TL,,0,NS,Linked
16580,Lucayablennius zingaro,16580,Chaenopsidae,Lucayablennius,zingaro,3,TL,,0,NS,Linked
6650,Chelmon marginalis,6650,Chaetodontidae,Chelmon,marginalis,18,TL,,0,NS,Linked
12309,Heniochus intermedius,12309,Chaetodontidae,Heniochus,intermedius,18,TL,,0,ns,Linked
5590,Heniochus monoceros,5590,Chaetodontidae,Heniochus,monoceros,24,TL,,0,ns,Linked
12528,Heniochus pleurotaenia,12528,Chaetodontidae,Heniochus,pleurotaenia,17,TL,,0,ns,Linked
5591,Heniochus singularius,5591,Chaetodontidae,Heniochus,singularius,30,TL,,0,ns,Linked
5592,Heniochus varius,5592,Chaetodontidae,Heniochus,varius,19,TL,,0,ns,Linked
5832,Neocirrhites armatus,5832,Cirrhitidae,Neocirrhites,armatus,9,TL,,0,NS,Linked
12702,Notocirrhitus splendens,12702,Cirrhitidae,Notocirrhitus,splendens,20,TL,,1,NS,Linked
5835,Paracirrhites arcatus,5835,Cirrhitidae,Paracirrhites,arcatus,20,TL,,0,NS,Linked
5952,Paracirrhites forsteri,5952,Cirrhitidae,Paracirrhites,forsteri,22,TL,,1,NS,Linked
49449,Paracirrhites xanthus,49449,Cirrhitidae,Paracirrhites,xanthus,10,TL,,0,NS,Linked
13765,Calumia godeffroyi,13765,Eleotridae,Calumia,godeffroyi,3.6,TL,,0,NS,Linked
16662,Acyrtus artius,16662,Gobiesocidae,Acyrtus,artius,,,,0,NS,Linked
63911,Discotrema zonatum,63911,Gobiesocidae,Discotrema,zonatum,2.29,SL,,0,NS,Linked
27088,Lepadichthys bolini,27088,Gobiesocidae,Lepadichthys,bolini,3,SL,,0,NS,Linked
12694,Amblyeleotris aurora,12694,Gobiidae,Amblyeleotris,aurora,11,TL,,0,NS,Linked
7196,Amblyeleotris wheeleri,7196,Gobiidae,Amblyeleotris,wheeleri,10,SL,,0,NS,Linked
17044,Barbuligobius boehlkei,17044,Gobiidae,Barbuligobius,boehlkei,2,SL,,0,NS,Linked
7249,Bathygobius cotticeps,7249,Gobiidae,Bathygobius,cotticeps,11,TL,,0,NS,Linked
27560,Callogobius hastatus,27560,Gobiidae,Callogobius,hastatus,6.3,,,0,NS,Linked
7206,Callogobius maculipinnis,7206,Gobiidae,Callogobius,maculipinnis,6.8,TL,,0,NS,Linked
7256,Callogobius plumatus,7256,Gobiidae,Callogobius,plumatus,3.9,SL,,0,NS,Linked
23653,Callogobius snelliusi,23653,Gobiidae,Callogobius,snelliusi,3.3,SL,,0,NS,Linked
3842,Coryphopterus dicrus,3842,Gobiidae,Coryphopterus,dicrus,5,TL,,0,NS,Linked
3845,Coryphopterus hyalinus,3845,Gobiidae,Coryphopterus,hyalinus,2.5,TL,,0,NS,Linked
3846,Coryphopterus lipernes,3846,Gobiidae,Coryphopterus,lipernes,3,TL,,0,NS,Linked
3848,Coryphopterus personatus,3848,Gobiidae,Coryphopterus,personatus,4,TL,,0,NS,Linked
25534,Coryphopterus urospilus,25534,Gobiidae,Coryphopterus,urospilus,6.5,TL,,0,NS,Linked
7212,Discordipinna griessingeri,7212,Gobiidae,Discordipinna,griessingeri,3,SL,,0,NS,Linked
64950,Elacatinus colini,64950,Gobiidae,Elacatinus,colini,3,SL,,0,NS,Linked
46896,Elacatinus digueti,46896,Gobiidae,Elacatinus,digueti,3,SL,,0,NS,Linked
16644,Elacatinus dilepis,16644,Gobiidae,Elacatinus,dilepis,2.5,TL,,0,NS,Linked
16640,Elacatinus evelynae,16640,Gobiidae,Elacatinus,evelynae,4,TL,,0,NS,Linked
50627,Elacatinus figaro,50627,Gobiidae,Elacatinus,figaro,3,SL,,0,NS,Linked
16642,Elacatinus gemmatus,16642,Gobiidae,Elacatinus,gemmatus,2.5,TL,,0,NS,Linked
12443,Elacatinus genie,12443,Gobiidae,Elacatinus,genie,4.5,TL,,0,NS,Linked
23732,Elacatinus illecebrosus,23732,Gobiidae,Elacatinus,illecebrosus,4,TL,,0,NS,Linked
46869,Elacatinus inornatus,46869,Gobiidae,Elacatinus,inornatus,3.3,SL,,0,NS,Linked
3876,Elacatinus oceanops,3876,Gobiidae,Elacatinus,oceanops,5,TL,,0,NS,Linked
16643,Elacatinus pallens,16643,Gobiidae,Elacatinus,pallens,1,TL,,0,NS,Linked
64757,Elacatinus phthirophagus,64757,Gobiidae,Elacatinus,phthirophagus,3,SL,,0,NS,Linked
23733,Elacatinus prochilos,23733,Gobiidae,Elacatinus,prochilos,4,TL,,0,NS,Linked
23731,Elacatinus randalli,23731,Gobiidae,Elacatinus,randalli,4,TL,,0,NS,Linked
57964,Elacatinus saucrus,57964,Gobiidae,Elacatinus,saucrus,1,SL,,0,NS,Linked
3878,Elacatinus xanthiprora,3878,Gobiidae,Elacatinus,xanthiprora,4,TL,,0,NS,Linked
7213,Eviota bifasciata,7213,Gobiidae,Eviota,bifasciata,3.5,SL,,0,NS,Linked
23544,Eviota epiphanes,23544,Gobiidae,Eviota,epiphanes,2.5,SL,,0,NS,Linked
7262,Eviota fasciola,7262,Gobiidae,Eviota,fasciola,2.5,SL,,0,NS,Linked
61035,Eviota mikiae,61035,Gobiidae,Eviota,mikiae,3.5,TL,,0,NS,Linked
7214,Eviota nigriventris,7214,Gobiidae,Eviota,nigriventris,3,SL,,0,NS,Linked
46398,Eviota pardalota,46398,Gobiidae,Eviota,pardalota,2,TL,,0,NS,Linked
7269,Eviota pellucida,7269,Gobiidae,Eviota,pellucida,3,SL,,0,NS,Linked
61033,Eviota raja,61033,Gobiidae,Eviota,raja,2.38,SL,,0,NS,Linked
7275,Eviota sebreei,7275,Gobiidae,Eviota,sebreei,2.5,SL,,0,NS,Linked
63017,Exyrias akihito,63017,Gobiidae,Exyrias,akihito,11.12,SL,,0,NS,Linked
12445,Ginsburgellus novemlineatus,12445,Gobiidae,Ginsburgellus,novemlineatus,2.5,TL,,0,NS,Linked
59319,Gobiopsis angustifrons,59319,Gobiidae,Gobiopsis,angustifrons,4.54,SL,,0,NS,Linked
22463,Gobiopsis bravoi,22463,Gobiidae,Gobiopsis,bravoi,3.4,,,0,NS,Linked
