"family","genspe","c_m","c_sd","n_m","n_sd","p_m","p_sd","diet_cat"
"Lethrinidae","Gnathodentex_aureolineatus",0.277951680687159,0.0200470759806957,0.0443363067943923,0.00529544393807464,0.00728715793173607,0.00157730510663317,6
"Lethrinidae","Gymnocranius_audleyi",0.294291881309578,0.0187667115005962,0.0521650339151089,0.00484733577618081,0.00874077922521077,0.00146229906362098,6
"Lethrinidae","Gymnocranius_elongatus",0.293912157215659,0.0182070971207923,0.0520860230527313,0.00461751682994451,0.00885202072445341,0.00139221133133932,6
"Lethrinidae","Gymnocranius_euanus",0.293980780370171,0.019333924461133,0.0519671189216134,0.00503464536103056,0.00861181384842816,0.00151734088978036,6
"Lethrinidae","Gymnocranius_frenatus",0.293912157215659,0.0182070971207923,0.0520860230527313,0.00461751682994451,0.00885202072445341,0.00139221133133932,6
"Lethrinidae","Gymnocranius_grandoculis",0.288789215597181,0.0213390399968404,0.0495270839921385,0.00561909004256826,0.00793464727934017,0.00168182964326653,6
"Lethrinidae","Gymnocranius_griseus",0.293912157215659,0.0182070971207923,0.0520860230527313,0.00461751682994451,0.00885202072445341,0.00139221133133932,6
"Lethrinidae","Gymnocranius_microdon",0.293980780370171,0.019333924461133,0.0519671189216134,0.00503464536103056,0.00861181384842816,0.00151734088978036,6
"Lethrinidae","Lethrinus_amboinensis",0.36047562514063,0.0356661617041222,0.0844430526354794,0.00828159171758717,0.0141544796381216,0.00275631357009743,4
"Lethrinidae","Lethrinus_atkinsoni",0.316424965732855,0.0326198518073558,0.0658724099967582,0.00648474288688554,0.0117919684810409,0.00203046290808034,4
"Lethrinidae","Lethrinus_atlanticus",0.326893580717351,0.0319659934906263,0.070145321059565,0.00668490199911068,0.0123914453040061,0.0021417987135917,4
"Lethrinidae","Lethrinus_borbonicus",0.289780838578872,0.0361115455288218,0.0547832078082528,0.00625050999177095,0.0102744968736258,0.00180620011376358,5
"Lethrinidae","Lethrinus_conchyliatus",0.371965377107202,0.0384627513059444,0.0894346803718429,0.00902612736392579,0.0147582200071641,0.00301535919562203,4
"Lethrinidae","Lethrinus_crocineus",0.297910121041891,0.0354416936995985,0.0585123922360658,0.00652794836719813,0.0105075409156281,0.00195205161170235,5
"Lethrinidae","Lethrinus_enigmaticus",0.336005087696829,0.0323400233833224,0.0740108558503668,0.00705207406686527,0.0128402987439579,0.00229508454319898,4
"Lethrinidae","Lethrinus_erythracanthus",0.365195763330139,0.0366484122677288,0.0864770643240492,0.00855093888051222,0.0144381187072652,0.00285191512754048,4
"Lethrinidae","Lethrinus_erythropterus",0.338533999474807,0.0319474332586871,0.0749115646053041,0.0070109660746905,0.0130480433637367,0.00229019376072751,4
"Lethrinidae","Lethrinus_genivittatus",0.314217331277217,0.0276486908124985,0.0626318884432256,0.00530252532611832,0.0112683955789534,0.00163138306693019,4
"Lethrinidae","Lethrinus_haematopterus",0.311291213354995,0.0327960562994362,0.0636313082227215,0.00634325816094837,0.0114690260035901,0.00195888493767008,4
"Lethrinidae","Lethrinus_harak",0.314050141718319,0.0278770371550925,0.063423581525027,0.00537659204778411,0.0117956108694064,0.00167028694871603,7
"Lethrinidae","Lethrinus_laticaudis",0.310479896750663,0.0332552757347617,0.0634969347259136,0.00643240488552107,0.0114336182389579,0.00198559335633651,4
"Lethrinidae","Lethrinus_lentjan",0.30509748982964,0.0335916030576721,0.0611725570581998,0.00629671805845325,0.0111507217984817,0.00191268820732068,5
"Lethrinidae","Lethrinus_mahsena",0.344471985131446,0.0334551306107558,0.0777273455604074,0.00749785910898974,0.0133276812239583,0.00246530252788782,4
"Lethrinidae","Lethrinus_microdon",0.373981928403279,0.0391483102721885,0.0903486900792499,0.00919701481613088,0.0148473578630683,0.00307306888623323,4
"Lethrinidae","Lethrinus_miniatus",0.377718395128703,0.0405440013340707,0.0920629515676467,0.00953887461571716,0.0150004393166478,0.00318753682782374,4
"Lethrinidae","Lethrinus_nebulosus",0.358756157318022,0.0359208659020488,0.0838965545094333,0.00831830734930852,0.0140477046753129,0.00276467700104542,4
"Lethrinidae","Lethrinus_obsoletus",0.300341541071958,0.0348065129771249,0.0594433020162922,0.00646090188929761,0.0107151456726937,0.00194349992746466,5
"Lethrinidae","Lethrinus_olivaceus",0.380141681730556,0.0415714200610349,0.0931959118388336,0.00978674284043939,0.0150850779662465,0.00326967880125594,4
"Lethrinidae","Lethrinus_ornatus",0.28855614631458,0.0368620862329152,0.054498406779578,0.00638881836235653,0.0101677588447528,0.00184508926904258,5
"Lethrinidae","Lethrinus_ravus",0.279281363740965,0.0371381118020711,0.0495444248263107,0.0060362837768014,0.00955960005075571,0.00166389291725115,5
"Lethrinidae","Lethrinus_reticulatus",0.321618957385517,0.0311473842558783,0.0676001951600173,0.0063185821196975,0.0121105390997343,0.00199995528092298,4
"Lethrinidae","Lethrinus_rubrioperculatus",0.344449770770038,0.0322746686216005,0.0773460276164931,0.00722621530070327,0.0133677160346397,0.0023778744552538,4
"Lethrinidae","Lethrinus_semicinctus",0.320631491992799,0.0289262501154812,0.0661351315736452,0.005837302099018,0.0117446524052164,0.00183968377063009,4
"Lethrinidae","Lethrinus_variegatus",0.240800855163755,0.0492858936002482,0.0343891300395622,0.00748066881771201,0.00725459636726172,0.00192750727144656,5
"Lethrinidae","Lethrinus_xanthochilus",0.358280181292589,0.0354153752756801,0.0835720206053095,0.00818653660384148,0.0140711805864859,0.00272130074208955,4
"Lethrinidae","Monotaxis_grandoculis",0.280272189153177,0.0214709090206026,0.0453104851668878,0.00570337812165662,0.00727752104466824,0.00170117654743785,6
"Lutjanidae","Aphareus_furca",0.370213992360759,0.0318192849170731,0.0869529715081224,0.00748476240984956,0.0151203757351688,0.00251939350727898,4
"Lutjanidae","Aphareus_rutilans",0.382101315953012,0.0389897704948363,0.0932165222882035,0.00917926382459805,0.0154699092645317,0.0030791490013037,4
"Lutjanidae","Aprion_virescens",0.382725794486881,0.0393924015131119,0.0935555164883641,0.00927373351225807,0.0154945473274051,0.00311033912796119,4
"Lutjanidae","Apsilus_dentatus",0.367270054669044,0.0304480280973454,0.0854980828767481,0.00715453719273975,0.0150086617758905,0.00240873072432555,4
"Lutjanidae","Apsilus_fuscus",0.372748991536226,0.0331377568156707,0.0882485672756931,0.007798564166991,0.0152184674507793,0.00262403922004516,4
"Lutjanidae","Etelis_oculatus",0.380605142620273,0.0378653789286782,0.0923813054838016,0.00891460292985603,0.0154521195666457,0.00299268454863466,4
"Lutjanidae","Hoplopagrus_guentherii",0.367906177800486,0.0273191853335568,0.0847898627634937,0.00646012882113081,0.0152539862208994,0.0021831463555299,4
"Lutjanidae","Lipocheilus_carnolabrum",0.349379847922846,0.0189740716413198,0.0752254774769159,0.00448048148348059,0.0145492384961376,0.00150089528955704,7
"Lutjanidae","Lutjanus_adetii",0.341490436800439,0.0158739227612712,0.0707820130397036,0.00377591191557928,0.0142690754993962,0.00123744458712188,7
