"","species","sizemax","sst","k_m","k_sd"
"2054","Oxycheilinus_celebicus",24,28,0.253015775425327,0.065521495978658
"2055","Oxycheilinus_celebicus",24,29,0.258587334993504,0.0672752468405143
"2056","Oxycheilinus_celebicus",24,30,0.264324167826545,0.069254033049188
"2057","Oxycheilinus_digramma",32,21,0.174832315796234,0.046441820306829
"2058","Oxycheilinus_digramma",32,22,0.178483715107673,0.0468527856955483
"2059","Oxycheilinus_digramma",32,24,0.186105560694098,0.0480195900606145
"2060","Oxycheilinus_digramma",32,25,0.190083106591289,0.0487960516940242
"2061","Oxycheilinus_digramma",32,26,0.194176688848299,0.0497149948871491
"2062","Oxycheilinus_digramma",32,27,0.198390197220541,0.0507866026806994
"2063","Oxycheilinus_digramma",32,28,0.202727667531944,0.0520208206363825
"2064","Oxycheilinus_digramma",32,29,0.207193287666827,0.0534272808007229
"2065","Oxycheilinus_digramma",32,30,0.211791403826502,0.0550152516874595
"2066","Oxycheilinus_orientalis",15,22,0.516033932017914,0.132141006738558
"2067","Oxycheilinus_orientalis",15,24,0.538051503832654,0.135255471913135
"2068","Oxycheilinus_orientalis",15,25,0.549541065253947,0.13737610245367
"2069","Oxycheilinus_orientalis",15,26,0.561365452055176,0.139914324444805
"2070","Oxycheilinus_orientalis",15,27,0.573535899095282,0.142901135871955
"2071","Oxycheilinus_orientalis",15,28,0.586064063934084,0.146366727796387
"2072","Oxycheilinus_orientalis",15,29,0.598962044215296,0.1503402171125
"2073","Oxycheilinus_unifasciatus",46,22,0.137235095242046,0.0350638536895845
"2074","Oxycheilinus_unifasciatus",46,24,0.143096982897078,0.0359125103059988
"2075","Oxycheilinus_unifasciatus",46,25,0.14615610956348,0.0364877523088279
"2076","Oxycheilinus_unifasciatus",46,26,0.149304503236605,0.0371744920281314
"2077","Oxycheilinus_unifasciatus",46,27,0.152545156673108,0.037980732776489
"2078","Oxycheilinus_unifasciatus",46,28,0.155881175029936,0.0389142455877604
"2079","Oxycheilinus_unifasciatus",46,29,0.159315780476255,0.0399825053266169
"2080","Paracheilinus_filamentosus",15,29,0.645181629556857,0.128034924449674
"2081","Paracheilinus_octotaenia",9,24,0.895603903522402,0.219094913668369
"2082","Pseudocheilinus_evanidus",8,24,0.710072429782871,0.153655187963778
"2083","Pseudocheilinus_evanidus",8,25,0.72519530509873,0.155340022255426
"2084","Pseudocheilinus_evanidus",8,26,0.740758772769828,0.157604780364249
"2085","Pseudocheilinus_evanidus",8,27,0.756777599015584,0.160500037583538
"2086","Pseudocheilinus_evanidus",8,28,0.773267104543282,0.1640740581974
"2087","Pseudocheilinus_evanidus",8,29,0.790243187280242,0.168371964810221
"2088","Pseudocheilinus_evanidus",8,30,0.807722346109146,0.173435147544796
"2089","Pseudocheilinus_hexataenia",10,21,0.557370335935827,0.115935518891573
"2090","Pseudocheilinus_hexataenia",10,22,0.568975223641067,0.115790467980469
"2091","Pseudocheilinus_hexataenia",10,24,0.593197953666611,0.116661711628933
"2092","Pseudocheilinus_hexataenia",10,25,0.605838339179219,0.117776992147396
"2093","Pseudocheilinus_hexataenia",10,26,0.618847136512149,0.119411026524175
"2094","Pseudocheilinus_hexataenia",10,27,0.632236697127209,0.121610867467001
"2095","Pseudocheilinus_hexataenia",10,28,0.646019836485242,0.124420363273022
"2096","Pseudocheilinus_hexataenia",10,29,0.660209853078241,0.127879195250145
"2097","Pseudocheilinus_hexataenia",10,30,0.674820548301873,0.132022262168619
"2098","Pseudocheilinus_octotaenia",14,25,0.463470064724266,0.0774487124544871
"2099","Pseudocheilinus_octotaenia",14,26,0.473428809600808,0.0784148779758621
"2100","Pseudocheilinus_octotaenia",14,27,0.483679193443452,0.079868972927049
"2101","Pseudocheilinus_octotaenia",14,28,0.494231036460908,0.0818493228589257
"2102","Pseudocheilinus_octotaenia",14,29,0.505094529196378,0.0843882896428448
"2103","Pseudocheilinus_tetrataenia",7.5,25,0.756964379836563,0.166078450518012
"2104","Pseudocheilinus_tetrataenia",7.5,28,0.807136337315248,0.175406805837692
"2105","Pseudocheilinus_tetrataenia",7.5,29,0.824854045377988,0.179939867509514
"2106","Pseudocoris_heteroptera",20,27,0.45235495282187,0.0994862729821056
"2107","Pseudocoris_yamashiroi",16,21,0.473101612893807,0.11329529240202
"2108","Pseudocoris_yamashiroi",16,22,0.482963185020156,0.113910992619157
"2109","Pseudocoris_yamashiroi",16,26,0.52534234593485,0.119797137363833
"2110","Pseudocoris_yamashiroi",16,27,0.536720082996678,0.122288611747164
"2111","Pseudocoris_yamashiroi",16,29,0.560490032907733,0.128713783632332
"2112","Pseudodax_moluccanus",30,25,0.213043552812753,0.0245885325979322
"2113","Pseudodax_moluccanus",30,26,0.217627786065739,0.0247364959167102
"2114","Pseudodax_moluccanus",30,27,0.22234654885779,0.0251973599494318
"2115","Pseudodax_moluccanus",30,28,0.227204382461792,0.025996458246058
"2116","Pseudodax_moluccanus",30,29,0.232205999877067,0.0271487148811064
"2117","Pseudojuloides_atavai",13,25,0.617177852084014,0.155258151693049
"2118","Pseudojuloides_cerasinus",12.3,25,0.644612435518632,0.163814675825473
"2119","Pseudojuloides_cerasinus",12.3,26,0.658466688626462,0.166769444732895
"2120","Pseudojuloides_cerasinus",12.3,27,0.672726236529263,0.170243267501753
"2121","Pseudojuloides_cerasinus",12.3,28,0.687404728657701,0.174271659574941
"2122","Pseudojuloides_elongatus",14,21,0.535912549873627,0.138060448748607
"2123","Pseudolabrus_fuentesi",13.5,22,0.403683060159112,0.0697789710245227
"2124","Pseudolabrus_fuentesi",13.5,23,0.412162953065384,0.0694917888039511
"2125","Pseudolabrus_fuentesi",13.5,25,0.429867193698228,0.0699611174572579
"2126","Pseudolabrus_guentheri",18,24,0.432459286383181,0.0746265368314662
"2127","Pseudolabrus_guentheri",18,25,0.441675874726418,0.075181342917219
"2128","Pseudolabrus_guentheri",18,26,0.451161027615615,0.0761543095525865
"2129","Pseudolabrus_luculentus",17,21,0.599702756563065,0.212090481905799
"2130","Pseudolabrus_luculentus",17,22,0.612105894810152,0.214706320657578
"2131","Pseudolabrus_semifasciatus",22.2,22,0.440304985548228,0.125087403004067
"2132","Pseudolabrus_semifasciatus",22.2,23,0.449516953810438,0.126495685086
"2133","Pteragogus_cryptus",9.5,22,0.559817604678753,0.114237424515051
"2134","Pteragogus_cryptus",9.5,25,0.596093241971876,0.11619710336231
"2135","Pteragogus_cryptus",9.5,26,0.608895063773222,0.117807765286916
"2136","Pteragogus_cryptus",9.5,27,0.622071775271871,0.119975984229893
"2137","Pteragogus_cryptus",9.5,28,0.635636002970282,0.122745074173429
"2138","Pteragogus_cryptus",9.5,29,0.649600849620615,0.126154258814317
"2139","Pteragogus_enneacanthus",15,25,0.421577598161733,0.0662656188840022
"2140","Pteragogus_enneacanthus",15,26,0.430639147839615,0.0670377784625366
"2141","Pteragogus_enneacanthus",15,27,0.439966192950415,0.0682777631387701
"2142","Pteragogus_flagellifer",20,25,0.344701305104766,0.048354450363023
"2143","Pteragogus_flagellifer",20,26,0.352113135064298,0.0488471756239243
"2144","Pteragogus_flagellifer",20,29,0.375681274350486,0.0529784571607446
"2145","Scarus_altipinnis",60,21,0.221746111837344,0.0597712888685714
"2146","Scarus_altipinnis",60,22,0.226334613533009,0.0600900383290065
"2147","Scarus_altipinnis",60,24,0.235910599095612,0.0611236108527113
"2148","Scarus_altipinnis",60,25,0.24090689991288,0.0618649242881986
"2149","Scarus_altipinnis",60,26,0.246048223540725,0.0627739506586755
"2150","Scarus_altipinnis",60,27,0.251339397634391,0.0638642506094178
"2151","Scarus_altipinnis",60,28,0.256785429867208,0.0651492286014018
"2152","Scarus_altipinnis",60,29,0.262391515257961,0.0666419916552345
"2153","Scarus_chameleon",31,21,0.371066226718005,0.098564821926634
"2154","Scarus_chameleon",31,22,0.378737132444372,0.0990078687488901
"2155","Scarus_chameleon",31,24,0.394745617621758,0.100552576372997
"2156","Scarus_chameleon",31,25,0.403097925661169,0.101699912218305
"2157","Scarus_chameleon",31,26,0.411692551954953,0.103128375509964
"2158","Scarus_chameleon",31,27,0.420537560743283,0.104861403200058
"2159","Scarus_chameleon",31,28,0.429641316844671,0.10692214761422
"2160","Scarus_chameleon",31,29,0.439012497881062,0.109333208826856
"2161","Scarus_coelestinus",77,27,0.208076221025044,0.0547245949442661
"2162","Scarus_coelestinus",77,28,0.212585354518994,0.0558294860609593
"2163","Scarus_coeruleus",120,27,0.0833069523130771,0.0114926171360368
"2164","Scarus_coeruleus",120,28,0.0851288331660399,0.0118226346625043
"2165","Scarus_compressus",68,23,0.21004243529792,0.0558119232405418
"2166","Scarus_compressus",68,24,0.214457183313259,0.0563703948971721
"2167","Scarus_compressus",68,25,0.218999551654588,0.0570682440038996
"2168","Scarus_compressus",68,27,0.228484234272436,0.0589304934271994
"2169","Scarus_compressus",68,28,0.23343549063394,0.0601190057509436
"2170","Scarus_compressus",68,29,0.238532264537506,0.0614948673460664
"2171","Scarus_dimidiatus",40,21,0.302347214747909,0.0793755047600616
"2172","Scarus_dimidiatus",40,22,0.308601048053322,0.0797258573274321
"2173","Scarus_dimidiatus",40,25,0.328461917401195,0.0818985577341884
"2174","Scarus_dimidiatus",40,26,0.335469058713615,0.083059925745017
"2175","Scarus_dimidiatus",40,27,0.342680394418982,0.0844718912708306
"2176","Scarus_dimidiatus",40,28,0.350102747880723,0.0861533969074147
"2177","Scarus_dimidiatus",40,29,0.35774319769729,0.0881228794785896
"2178","Scarus_dimidiatus",40,30,0.3656090881187,0.0903980858222646
"2179","Scarus_dubius",35.6,25,0.352257247962402,0.0829766215517794
"2180","Scarus_ferrugineus",41,24,0.315620619502801,0.0795234261533911
"2181","Scarus_ferrugineus",41,27,0.336254881543034,0.0829704878612379
"2182","Scarus_festivus",45,25,0.302790557538401,0.0767560762570603
"2183","Scarus_festivus",45,26,0.309250005333831,0.0778595587235654
"2184","Scarus_festivus",45,27,0.315897680237791,0.0791919005719613
"2185","Scarus_festivus",45,28,0.322739871349345,0.0807702513790186
"2186","Scarus_flavipectoralis",40,21,0.302352353067252,0.0769661626329975
"2187","Scarus_flavipectoralis",40,24,0.321679326121858,0.0784258940520849
"2188","Scarus_flavipectoralis",40,25,0.328496660459579,0.0793190047936782
"2189","Scarus_flavipectoralis",40,26,0.335511900777348,0.0804482598438129
"2190","Scarus_flavipectoralis",40,27,0.342731636359307,0.0818333551473043
"2191","Scarus_flavipectoralis",40,28,0.350162702175189,0.0834935801058501
"2192","Scarus_flavipectoralis",40,29,0.357812188877205,0.0854475723476251
"2193","Scarus_forsteni",55,25,0.25627194843849,0.0647482822465559
"2194","Scarus_forsteni",55,26,0.261741317076065,0.0656888038587352
"2195","Scarus_forsteni",55,27,0.267370102822034,0.0668239128760861
"2196","Scarus_forsteni",55,28,0.273163633507991,0.0681681069916828
"2197","Scarus_forsteni",55,29,0.279127436302888,0.0697355216074628
"2198","Scarus_frenatus",47,21,0.267213516548084,0.0706611423103649
"2199","Scarus_frenatus",47,22,0.272741612327415,0.0709936393540626
"2200","Scarus_frenatus",47,24,0.284278433111208,0.072137579542375
"2201","Scarus_frenatus",47,25,0.290297779198121,0.0729818864296334
"2202","Scarus_frenatus",47,26,0.296491825093822,0.0740301069592929
"2203","Scarus_frenatus",47,27,0.302866386258948,0.0752990288768328
"2204","Scarus_frenatus",47,28,0.309427494990453,0.0768052060969736
"2205","Scarus_frenatus",47,29,0.316181409245884,0.0785647699205746
"2206","Scarus_ghobban",90,21,0.162920952678095,0.0462051378690455
"2207","Scarus_ghobban",90,22,0.166293096980959,0.0465160160726471
"2208","Scarus_ghobban",90,23,0.16976193077382,0.0469196952467765
"2209","Scarus_ghobban",90,24,0.173330635367629,0.0474251321621487
"2210","Scarus_ghobban",90,25,0.177002509539205,0.0480415051068144
"2211","Scarus_ghobban",90,26,0.180780974270384,0.0487781259119417
"2212","Scarus_ghobban",90,27,0.184669577693344,0.0496443490719081
"2213","Scarus_ghobban",90,28,0.188672000251659,0.0506494833281106
"2214","Scarus_ghobban",90,29,0.192792060087116,0.0518027113849309
"2215","Scarus_globiceps",27,21,0.412758390218083,0.110722643030044
"2216","Scarus_globiceps",27,22,0.42128798315877,0.111232468633255
"2217","Scarus_globiceps",27,24,0.439088353802337,0.1129798718451
"2218","Scarus_globiceps",27,25,0.448375504820703,0.114267769331818
"2219","Scarus_globiceps",27,26,0.457932054903791,0.115866152497202
"2220","Scarus_globiceps",27,27,0.46776696874763,0.117800928085289
"2221","Scarus_globiceps",27,28,0.477889545158301,0.120097737621437
"2222","Scarus_globiceps",27,29,0.488309430638662,0.122781667130458
"2223","Scarus_guacamaia",120,27,0.148658196321689,0.0421560384631109
"2224","Scarus_guacamaia",120,28,0.151880316358125,0.0430111069088929
"2225","Scarus_hoefleri",60,24,0.181421866072216,0.0292045735292944
"2226","Scarus_hoefleri",60,27,0.193356849574911,0.0302147978738284
"2227","Scarus_hypselopterus",31,28,0.423899354498838,0.0990252393081725
"2228","Scarus_iseri",35,26,0.372010401872344,0.0920459345781181
"2229","Scarus_iseri",35,27,0.380005569645555,0.0936003733088774
"2230","Scarus_iseri",35,28,0.388234668164962,0.0954535609751326
"2231","Scarus_koputea",31,28,0.425911807098373,0.104501512070556
"2232","Scarus_longipinnis",40,22,0.304233648583473,0.0744943621741942
"2233","Scarus_longipinnis",40,24,0.31714684278475,0.0756865709372203
"2234","Scarus_longipinnis",40,25,0.323884660569312,0.076602024099135
"2235","Scarus_longipinnis",40,26,0.330818272348909,0.0777566575070199
"2236","Scarus_longipinnis",40,27,0.337954203468116,0.0791699235125871
"2237","Scarus_longipinnis",40,28,0.34529922274215,0.0808607301221718
"2238","Scarus_niger",40,21,0.302347214747909,0.0793755047600616
"2239","Scarus_niger",40,22,0.308601048053322,0.0797258573274321
"2240","Scarus_niger",40,24,0.321652392374017,0.0809685623294864
"2241","Scarus_niger",40,25,0.328461917401195,0.0818985577341884
"2242","Scarus_niger",40,26,0.335469058713615,0.083059925745017
"2243","Scarus_niger",40,27,0.342680394418982,0.0844718912708306
"2244","Scarus_niger",40,28,0.350102747880723,0.0861533969074147
"2245","Scarus_niger",40,29,0.35774319769729,0.0881228794785896
"2246","Scarus_niger",40,30,0.3656090881187,0.0903980858222646
"2247","Scarus_oviceps",35,21,0.338413010236969,0.0904152702156085
"2248","Scarus_oviceps",35,22,0.345408974895339,0.0908391981167906
"2249","Scarus_oviceps",35,25,0.36762637799536,0.0933529015014127
"2250","Scarus_oviceps",35,26,0.375464819458206,0.0946742248972455
"2251","Scarus_oviceps",35,27,0.383531621576013,0.0962725366253842
"2252","Scarus_oviceps",35,28,0.391834413480928,0.0981687935811069
"2253","Scarus_oviceps",35,29,0.400381109613233,0.100383473208883
"2254","Scarus_perrico",76,23,0.149190293562088,0.0339404338926706
"2255","Scarus_perrico",76,24,0.152351998032363,0.034308004382263
"2256","Scarus_perrico",76,25,0.155605535004297,0.0347917499325882
"2257","Scarus_perrico",76,27,0.162400506668613,0.0361482501218808
"2258","Scarus_perrico",76,28,0.165948434428439,0.0370402967954849
"2259","Scarus_prasiognathos",70,25,0.214222006114197,0.0560314763189629
"2260","Scarus_prasiognathos",70,26,0.218794346830277,0.0568679029457991
"2261","Scarus_prasiognathos",70,27,0.223499960499988,0.0578640586199611
"2262","Scarus_prasiognathos",70,28,0.228343300793561,0.0590316331470738
"2263","Scarus_prasiognathos",70,29,0.233328988005598,0.0603820910770428
"2264","Scarus_prasiognathos",70,30,0.23846181585846,0.0619265764537209
"2265","Scarus_psittacus",30,21,0.426521761025292,0.157488272117645
"2266","Scarus_psittacus",30,22,0.435280572198315,0.159043925617998
"2267","Scarus_psittacus",30,24,0.453557732253622,0.162843993150423
"2268","Scarus_psittacus",30,25,0.463092828157609,0.165125814616684
"2269","Scarus_psittacus",30,26,0.472903950140248,0.167688252931209
"2270","Scarus_psittacus",30,27,0.483000266776514,0.170551639251417
"2271","Scarus_psittacus",30,28,0.493391288046452,0.173736827889753
"2272","Scarus_psittacus",30,29,0.504086879209164,0.177265124770749
"2273","Scarus_quoyi",40,27,0.347376662685055,0.0884341546915226
"2274","Scarus_quoyi",40,29,0.362637039205019,0.0922085125185427
"2275","Scarus_rivulatus",40,21,0.304541963746759,0.0812929499536909
"2276","Scarus_rivulatus",40,24,0.323980567245054,0.0829957800716904
"2277","Scarus_rivulatus",40,25,0.330837102744207,0.0839617067057296
"2278","Scarus_rivulatus",40,26,0.337892590834921,0.0851582834664424
"2279","Scarus_rivulatus",40,27,0.34515365311725,0.0866045510029477
"2280","Scarus_rivulatus",40,28,0.352627158039856,0.0883193229515192
"2281","Scarus_rivulatus",40,29,0.360320230942945,0.0903209747663657
"2282","Scarus_rubroviolaceus",70,24,0.209778644788306,0.0553429789566386
"2283","Scarus_rubroviolaceus",70,25,0.214222006114197,0.0560314763189629
"2284","Scarus_rubroviolaceus",70,26,0.218794346830277,0.0568679029457991
"2285","Scarus_rubroviolaceus",70,27,0.223499960499988,0.0578640586199611
"2286","Scarus_rubroviolaceus",70,28,0.228343300793561,0.0590316331470738
"2287","Scarus_rubroviolaceus",70,29,0.233328988005598,0.0603820910770428
"2288","Scarus_russelii",51,28,0.288411094698752,0.0683131112653248
"2289","Scarus_schlegeli",40,21,0.299149918499282,0.0743136535115107
"2290","Scarus_schlegeli",40,22,0.305356825149477,0.0746103841436827
"2291","Scarus_schlegeli",40,24,0.318310827026831,0.0757638500895071
"2292","Scarus_schlegeli",40,25,0.325069871121284,0.0766599867695747
"2293","Scarus_schlegeli",40,26,0.332025279787167,0.0777956002545245
"2294","Scarus_schlegeli",40,27,0.339183595785442,0.0791903535959647
"2295","Scarus_schlegeli",40,28,0.346551605949554,0.0808633691737422
"2296","Scarus_schlegeli",40,29,0.35413635112137,0.0828329799326139
"2297","Scarus_spinus",30,25,0.411546537545475,0.101076383249085
"2298","Scarus_spinus",30,26,0.420326922215591,0.102488742797184
"2299","Scarus_spinus",30,27,0.429363155179716,0.104217212565622
"2300","Scarus_spinus",30,28,0.438663785384664,0.106285892889082
"2301","Scarus_spinus",30,29,0.448237681489189,0.108718179274798
"2302","Scarus_taeniopterus",35,27,0.380731400906185,0.094163605078589
"2303","Scarus_taeniopterus",35,28,0.388975633467153,0.096025764126811
"2304","Scarus_tricolor",26.6,26,0.459080118817312,0.113760115849212
"2305","Scarus_tricolor",26.6,27,0.468943360620778,0.115659575963138
"2306","Scarus_tricolor",26.6,28,0.479095141024403,0.117926713539499
"2307","Scarus_tricolor",26.6,29,0.489545137600644,0.120587011487609
"2308","Scarus_trispinosus",35.5,23,0.345333692453877,0.0877877400169775
"2309","Scarus_trispinosus",35.5,24,0.352587336937373,0.0885620378086232
"2310","Scarus_trispinosus",35.5,26,0.367730438840932,0.090829037653372
"2311","Scarus_trispinosus",35.5,27,0.375634055580122,0.0923641370237063
"2312","Scarus_vetula",61,26,0.189666241060138,0.045621291786304
"2313","Scarus_vetula",61,27,0.193785467861738,0.0466225534153951
"2314","Scarus_vetula",61,28,0.19802590802875,0.0477901290479646
"2315","Scarus_xanthopleura",52,27,0.280408252658653,0.0703053621242193
"2316","Scarus_xanthopleura",52,28,0.286483342675984,0.0717150615152973
"2317","Scarus_xanthopleura",52,29,0.292736962896254,0.0733582761456205
"2318","Scarus_zelindae",33.20000076,22,0.356479262706522,0.0921162346960909
"2319","Scarus_zelindae",33.20000076,23,0.363908215798556,0.0927095850512828
"2320","Scarus_zelindae",33.20000076,24,0.371550958631999,0.0935252454645358
"2321","Scarus_zelindae",33.20000076,26,0.387506319281058,0.0959120497831423
"2322","Scarus_zelindae",33.20000076,27,0.395833854332309,0.0975278369409771
"2323","Semicossyphus_darwini",70,23,0.115381253805001,0.0131546548794595
"2324","Semicossyphus_darwini",70,24,0.117828351402936,0.012904463915072
"2325","Sparisoma_amplum",39,22,0.251076983856767,0.0463079347961068
"2326","Sparisoma_amplum",39,23,0.256335522769102,0.0461996132805023
"2327","Sparisoma_amplum",39,24,0.261745829588615,0.0462840238149944
"2328","Sparisoma_amplum",39,25,0.267312936024428,0.0465866076515709
"2329","Sparisoma_amplum",39,26,0.273042060866556,0.0471323130394134
"2330","Sparisoma_amplum",39,27,0.27893861758434,0.0479447233603035
"2331","Sparisoma_atomarium",25,28,0.391340814353372,0.0682061440343519
"2332","Sparisoma_aurofrenatum",28,26,0.34879538334698,0.0605378622139423
"2333","Sparisoma_aurofrenatum",28,27,0.356325689008408,0.0615632429341228
"2334","Sparisoma_aurofrenatum",28,28,0.364076951382533,0.0629546592386155
"2335","Sparisoma_axillare",37,22,0.261442065025503,0.0481768027730632
"2336","Sparisoma_axillare",37,23,0.266917363774474,0.0480594669227338
"2337","Sparisoma_axillare",37,24,0.272550680887935,0.0481427185348138
"2338","Sparisoma_axillare",37,25,0.278347255205084,0.0484531198405351
"2339","Sparisoma_axillare",37,26,0.284312520341706,0.0490167272977923
"2340","Sparisoma_axillare",37,27,0.290452112600757,0.0498581780593437
"2341","Sparisoma_chrysopterum",46,27,0.247416839638642,0.0434116297173019
"2342","Sparisoma_chrysopterum",46,28,0.252800892115447,0.0444079650799771
"2343","Sparisoma_cretense",50,24,0.20349946005057,0.0359093190483869
"2344","Sparisoma_frondosum",34.5,22,0.276978454005027,0.0513172058777064
"2345","Sparisoma_frondosum",34.5,23,0.282778298004182,0.0511981891073637
"2346","Sparisoma_frondosum",34.5,24,0.288745511937473,0.0512906126200366
"2347","Sparisoma_frondosum",34.5,25,0.294885644198562,0.0516224076038992
"2348","Sparisoma_frondosum",34.5,26,0.301204449445029,0.0522210018924878
"2349","Sparisoma_frondosum",34.5,27,0.307707896974271,0.0531123717252581
"2350","Sparisoma_radians",20,22,0.403765033423234,0.0779025060515558
"2351","Sparisoma_radians",20,23,0.412217450051902,0.0778257252128685
"2352","Sparisoma_radians",20,24,0.420913737739884,0.0780489544045207
"2353","Sparisoma_radians",20,25,0.429861981479971,0.0786105406956983
"2354","Sparisoma_radians",20,26,0.439070566818243,0.079548308394419
"2355","Sparisoma_radians",20,27,0.448548192056018,0.0808983864145798
"2356","Sparisoma_radians",20,28,0.458303880985373,0.0826941031622153
"2357","Sparisoma_rubripinne",47.79999924,26,0.233985599674673,0.0410813267741161
"2358","Sparisoma_rubripinne",47.79999924,27,0.239039605279398,0.0418014015021903
"2359","Sparisoma_rubripinne",47.79999924,28,0.244241946460868,0.0427653592204348
"2360","Sparisoma_tuiupiranga",15.39999962,22,0.504600510869758,0.103476453641773
"2361","Sparisoma_tuiupiranga",15.39999962,23,0.515156452519194,0.10355692623334
"2362","Sparisoma_tuiupiranga",15.39999962,24,0.526016832402097,0.103996970033303
"2363","Sparisoma_tuiupiranga",15.39999962,27,0.560527384180735,0.10790961085445
"2364","Sparisoma_viride",64,26,0.186887244739141,0.0342512084776223
"2365","Sparisoma_viride",64,27,0.190924987802716,0.034867302689178
"2366","Sparisoma_viride",64,28,0.195081255958655,0.0356721794941787
"2367","Stethojulis_albovittata",14,24,0.683727663276744,0.213365419726637
"2368","Stethojulis_albovittata",14,26,0.713159418712085,0.220812433383031
"2369","Stethojulis_albovittata",14,27,0.728521981632897,0.225291582830446
"2370","Stethojulis_albovittata",14,28,0.744335048144601,0.230320269251456
"2371","Stethojulis_albovittata",14,29,0.760613839806103,0.235932901567497
"2372","Stethojulis_balteata",15,25,0.623042245483358,0.175673881987607
"2373","Stethojulis_bandanensis",15,21,0.591587147222758,0.180063223708217
"2374","Stethojulis_bandanensis",15,22,0.603861530043936,0.181897673502951
"2375","Stethojulis_bandanensis",15,24,0.629479251163265,0.186665631063888
"2376","Stethojulis_bandanensis",15,25,0.642846378881688,0.189662432028148
"2377","Stethojulis_bandanensis",15,26,0.65660228675609,0.193110882813166
"2378","Stethojulis_bandanensis",15,27,0.670760010515152,0.197043632715433
"2379","Stethojulis_bandanensis",15,28,0.685333076259366,0.201493321360835
"2380","Stethojulis_bandanensis",15,29,0.70033552063414,0.206492387787151
"2381","Stethojulis_bandanensis",15,30,0.715781911897831,0.212072921385267
"2382","Stethojulis_interrupta",13,21,0.745816722056865,0.273615107748451
"2383","Stethojulis_interrupta",13,22,0.761232036402027,0.277081948382038
"2384","Stethojulis_interrupta",13,24,0.793402972799499,0.285348643729517
"2385","Stethojulis_interrupta",13,25,0.81018839725027,0.290216228372622
"2386","Stethojulis_interrupta",13,26,0.827461256911945,0.295620073649983
"2387","Stethojulis_interrupta",13,27,0.845237881387626,0.301596288761952
"2388","Stethojulis_interrupta",13,28,0.863535214138615,0.308181671811206
"2389","Stethojulis_interrupta",13,29,0.88237083772477,0.315413609909935
"2390","Stethojulis_strigiventer",15,21,0.656058460671116,0.231843211982513
"2391","Stethojulis_strigiventer",15,24,0.697948235077687,0.241569762626249
"2392","Stethojulis_strigiventer",15,25,0.712724605959842,0.245661122806429
"2393","Stethojulis_strigiventer",15,26,0.72793022781609,0.250229571515025
"2394","Stethojulis_strigiventer",15,27,0.743579484593566,0.255307632678775
"2395","Stethojulis_strigiventer",15,28,0.759687301105096,0.260928340915802
"2396","Stethojulis_strigiventer",15,29,0.776269165275513,0.267125135321477
"2397","Stethojulis_trilineata",15,26,0.701346030195316,0.227835961244348
"2398","Stethojulis_trilineata",15,27,0.716439687477129,0.232461433400408
"2399","Stethojulis_trilineata",15,28,0.731975812317619,0.237618880271979
"2400","Stethojulis_trilineata",15,29,0.747969352580677,0.243341372980091
"2401","Thalassoma_amblycephalum",16,21,0.481810873673818,0.122409677284973
"2402","Thalassoma_amblycephalum",16,22,0.491862126802666,0.12332331619039
"2403","Thalassoma_amblycephalum",16,25,0.523789693934129,0.128049162167753
"2404","Thalassoma_amblycephalum",16,26,0.535056655714714,0.130388886719872
"2405","Thalassoma_amblycephalum",16,27,0.546653359561873,0.133161651695054
"2406","Thalassoma_amblycephalum",16,28,0.558590913655968,0.136396805041471
"2407","Thalassoma_amblycephalum",16,29,0.570880845553636,0.140122507156685
"2408","Thalassoma_amblycephalum",16,30,0.583535119489244,0.144365543594212
"2409","Thalassoma_ballieui",39.5,25,0.260691572620116,0.0586631427393168
"2410","Thalassoma_bifasciatum",25,26,0.378440653028088,0.0870453610257561
"2411","Thalassoma_bifasciatum",25,27,0.386647580497975,0.08892840946283
"2412","Thalassoma_bifasciatum",25,28,0.395095832953481,0.0911513403539539
"2413","Thalassoma_duperrey",28,25,0.33939459687314,0.0776395484452868
"2414","Thalassoma_grammaticum",32,24,0.299760617342779,0.0685510015956939
"2415","Thalassoma_grammaticum",32,25,0.306164922555417,0.0695781788323867
"2416","Thalassoma_grammaticum",32,26,0.31275597786722,0.0708526225143219
"2417","Thalassoma_grammaticum",32,27,0.319540052670286,0.072393104575925
"2418","Thalassoma_grammaticum",32,28,0.326523652411646,0.0742175287897832
"2419","Thalassoma_hardwicke",20,21,0.405083761776349,0.0997077624068117
"2420","Thalassoma_hardwicke",20,22,0.413536977597708,0.100389273596141
"2421","Thalassoma_hardwicke",20,24,0.431181269721854,0.102575403713207
"2422","Thalassoma_hardwicke",20,25,0.440388783011523,0.104133913121616
"2423","Thalassoma_hardwicke",20,26,0.449864679023548,0.106038490718766
"2424","Thalassoma_hardwicke",20,27,0.459617965039918,0.10831526891195
"2425","Thalassoma_hardwicke",20,28,0.469657987341235,0.110989412007749
"2426","Thalassoma_hardwicke",20,29,0.479994445154336,0.114084855864623
"2427","Thalassoma_hardwicke",20,30,0.490637405218528,0.117624142494899
"2428","Thalassoma_hebraicum",23,26,0.403670460709692,0.0935964693785388
"2429","Thalassoma_hebraicum",23,27,0.412423717429781,0.0956161636569142
"2430","Thalassoma_hebraicum",23,28,0.421434344911573,0.0979964056280421
"2431","Thalassoma_heiseri",11.62,25,0.483439749447162,0.0850559460288485
