bioregion,species,Fc_p_m,Fc_p_sd,Fc_p_q1,Fc_p_q3,Fn_p_m,Fn_p_sd,Fn_p_q1,Fn_p_q3,Fp_p_m,Fp_p_sd,Fp_p_q1,Fp_p_q3,Ic_p_m,Ic_p_sd,Ic_p_q1,Ic_p_q3,Gc_p_m,Gc_p_sd,Gc_p_q1,Gc_p_q3,I_herb_p_m,I_herb_p_sd,I_herb_p_q1,I_herb_p_q3,I_pisc_p_m,I_pisc_p_sd,I_pisc_p_q1,I_pisc_p_q3,occurence,rel_occ
e_pacific,Kyphosus_analogus,0.053539019003928046,0.017124199241038467,0.027406670630726427,0.0938830607987239,0.049332886921730754,0.015144341092017522,0.02632201110477736,0.08592563056288315,0.04879357675232021,0.014442943862245853,0.027231214326933262,0.0834493743942696,0.05234446588017823,0.016713174527924188,0.028412025408300692,0.09312923468424061,0.03523882382214872,0.011588485414455717,0.019038416720659184,0.06173187845603501,0.1658900390973847,0.0641947563928738,0.0736968674007692,0.3260597341758219,0,0,0,0,54,0.0031909235951072504
e_pacific,Balistes_polylepis,0.0158764103794067,0.0038168896707354606,0.00989231664805625,0.02500789136929056,0.015492867369951716,0.003677033138747668,0.010126530395923199,0.02462544787039805,0.011584946097977169,0.0029869318952239145,0.007551296751815322,0.01938610974855507,0.01571089833008532,0.003967831159770633,0.009800291695931336,0.024990862367340466,0.015272742219656361,0.004129979086547684,0.009178422731783424,0.025233519146994867,0,0,0,0,0,0,0,0,46,0.00271819417360988
e_pacific,Stethojulis_bandanensis,0.0038563073470146434,0.0396389625371882,3.6511498218753734e-4,0.043169451412909385,0.0044748641929436344,0.01847898539782678,2.2610686373051182e-4,0.03388485957237006,0.0052632116962631455,0.056089883257715,4.207807273417143e-4,0.0559978617998289,0.003969702058952432,0.03474091671722906,4.745090313189669e-4,0.05246573764102916,0.006000885690414662,0.1265522561841437,2.3655756592032875e-4,0.32896491900515373,0,0,0,0,0,0,0,0,61,0.0036045618389174494
e_pacific,Canthigaster_punctatissima,0.003856436697213859,8.185613531853287e-4,0.0025387376769328567,0.005786052646594469,0.0041999594110296145,9.206848117308727e-4,0.002675246604060803,0.006245566558469719,0.007806347236974808,0.0013416128369580507,0.0054540716513736195,0.010787125205498833,0.0036600564740559794,7.730839935136151e-4,0.0023313909905358183,0.005329592021514279,0.0018321499770782659,5.501354309561218e-4,0.0010057167806583418,0.003054653514230864,0,0,0,0,0,0,0,0,278,0.016427347397033623
e_pacific,Ostracion_meleagris,0.0070561618200122665,0.0022055578966405113,0.0036581789123908966,0.0121387751142835,0.007451497239900314,0.002308319947987582,0.0038592860739081396,0.012761339106744825,0.004258310151279637,8.83761201219658e-4,0.0027177129331752647,0.006177174387382784,0.007051402189677951,0.0021983789165312276,0.0034526523065922885,0.011945304955353578,0.006787358620162655,0.002771835344618131,0.0032554332274657726,0.013813970155006357,0,0,0,0,0,0,0,0,140,0.008272764876203983
e_pacific,Microspathodon_dorsalis,0.06438055980366586,0.014334036083427764,0.04147829565002236,0.09838882247121243,0.05394006318796672,0.012403780769585343,0.033055469035223696,0.08223895384242859,0.0392650423271224,0.009700673411125856,0.024055819090298417,0.06310718056770963,0.062178457144425804,0.014652220132216563,0.03926539789793491,0.0982744614587963,0.028779659146298712,0.006311222817459964,0.018395795414375873,0.04344786987570862,0.3099044343028007,0.09088182868131639,0.15212993341539613,0.5244745546232097,0,0,0,0,262,0.015481888554038882
e_pacific,Sargocentron_suborbitale,0.01883738039932662,0.004433310509874473,0.01112636670002165,0.02816040160456224,0.01948768415070668,0.0046947000824790605,0.011534962822270144,0.03039039456277284,0.028884801115022146,0.006305341758245829,0.018155026740969846,0.04244363616695299,0.018895961498886032,0.004668885747448847,0.010570197452449259,0.02955492332586835,0.019509317376785885,0.005422281834351435,0.011515763511958443,0.0307545996601625,0,0,0,0,0,0,0,0,139,0.008213673698516812
e_pacific,Lutjanus_aratus,0.044795730292981256,0.15514696042125278,0.0015371014490455559,0.6469905695497745,0.05105553497620506,0.17116404578711564,4.2239813756800846e-4,0.7102396458481016,0.08070762013668832,0.15205429266590426,0.003167776711773653,0.6065091090023317,0.04239983212753237,0.13316188984068186,0.002460498305310587,0.4983625441491014,0.03331917861509134,0.14244941633178232,0.0017326210250223886,0.5480333911513151,0,0,0,0,0,0,0,0,6,3.545470661230278e-4
e_pacific,Arothron_hispidus,0.015904008160123335,0.006512215631597419,0.008738480993174006,0.03144325302641309,0.01606333619716776,0.004940615887566583,0.008845139531512393,0.027557924716679658,0.014372988135151562,0.003716692865787432,0.008394824061215339,0.02312498206263068,0.015616194615773241,0.005155487357062384,0.007904200421574538,0.027869392527641423,0.016808959334383887,0.005659072228864835,0.009478472549414427,0.030661568080125753,0,0,0,0,0,0,0,0,83,0.004904567748035218
e_pacific,Rypticus_bicolor,0.0014803308676170218,3.6457525198042146e-4,9.684905926222805e-4,0.0023917866627525693,0.0020478151961261072,5.034938151780646e-4,0.0012930606872877544,0.0033241483401896333,0.00407541848977905,9.94588538682351e-4,0.002671164487606889,0.006563294974796058,0.0015592444342267656,3.9005599683382695e-4,0.0010027147347628277,0.002496144447762397,0.0022573192397858377,6.883696280707596e-4,0.0013909233019051784,0.003782672958477575,0,0,0,0,0.3090395097082892,0.06669761446615995,0.18856919412599157,0.4575826605927624,111,0.0065591207232760145
e_pacific,Anisotremus_interruptus,0.08283682975791169,0.013637024813714071,0.059776812707213724,0.11201528174809906,0.08706528720018483,0.014134837858578393,0.06148239264261163,0.1160185131709145,0.09465566886651294,0.015696991841253165,0.06773241343405383,0.1290791490688177,0.08234424754287806,0.012545392419865874,0.05912050299930779,0.10909240510664124,0.08726023618736325,0.01627165426000861,0.05942543979071453,0.12473955442580544,0,0,0,0,0,0,0,0,86,0.005081841281096732
e_pacific,Lutjanus_jordani,0.032019574044865134,0.1031085905409298,0.0014632906895276111,0.37332828179906263,0.03160223526838868,0.13197318236345865,9.045382303392704e-4,0.4211287027688232,0.05643613234270267,0.12740515234817354,0.0018042594395995739,0.47432060954849325,0.033872513571750196,0.12189644074342576,0.0015415382097903761,0.4425224165097868,0.03602765325920253,0.12942700843030772,0.0010519462185799948,0.5427184522616073,0,0,0,0,0,0,0,0,31,0.0018318265083023106
e_pacific,Scarus_ghobban,0.17581212302761276,0.02465794214299098,0.12965488972509223,0.22654516907205946,0.13885537850407864,0.019706716298496994,0.10234348254301509,0.1819950874498236,0.06092948086466532,0.008309084656439907,0.04658799604592979,0.07907431477399242,0.17686139155503594,0.02349313291671189,0.13138863722763755,0.22676090498100238,0.1792515670476541,0.024784559232970037,0.1312815203705594,0.2311535393010386,0.4120432152832615,0.06803512243839255,0.27724942834396477,0.5476877999173205,0,0,0,0,188,0.011109141405188205
e_pacific,Canthidermis_maculata,0.009134108662607242,0.20908765202485458,1.3784981940367342e-5,0.9373240612091229,0.008995448573706866,0.18743478528695326,6.29678290080723e-5,0.8563199797204936,0.0055271450461374175,0.22699825699987644,2.1859961867914485e-5,0.9965372859335305,0.008146494784924251,0.17914323914979222,7.343112411424312e-5,0.8326359383298192,0.005442647656653626,0.18352724072548182,1.7382255870183667e-5,0.8576098856541642,0,0,0,0,0,0,0,0,21,0.0012409147314305974
e_pacific,Aluterus_scriptus,0.07028247851693457,0.02657685057332777,0.028612087638284,0.13485522822699483,0.07424021968305636,0.02753181920202593,0.03394523011181221,0.14146835505455982,0.06275014888573291,0.025592107206247296,0.02880275176999551,0.12727845170363863,0.0723854540738021,0.028205646827786663,0.03556292549491316,0.14652116897565332,0.07824458112160054,0.032503476652778855,0.028149601496278445,0.1617647826215847,0,0,0,0,0,0,0,0,32,0.0018909176859894818
e_pacific,Lutjanus_novemfasciatus,0.01504314704867288,0.008569517767677275,0.00619936072353986,0.03420436036434568,0.022903275906618108,0.014069214128003618,0.008950044355652744,0.0567116136076988,0.054550244164334266,0.027562076654439785,0.017662746655117977,0.12125708775624637,0.01571221356938688,0.007147626182244266,0.007341749640283804,0.03516181085707816,0.02491350988807621,0.007849293053708604,0.01523485693022383,0.04439793583414074,0,0,0,0,0.5186135036200255,0.10024177711569505,0.3098435699534524,0.7152583906187819,47,0.0027772853512970513
e_pacific,Xanthichthys_mento,0.06535977712990378,0.14923742890790742,0.0026987008226380255,0.6149533925605564,0.06742756362648639,0.1513075491681753,0.002067213266948493,0.6508438570393137,0.06400410325336078,0.18289370566077226,0.004325873683512732,0.8224986865064464,0.061531670368084906,0.16866834676814682,0.0019503987411472426,0.7982537386054164,0.07924315873508467,0.31878722900984646,4.1404928637335e-5,0.9993548830487742,0,0,0,0,0,0,0,0,75,0.0044318383265378476
w_atlantic,Stegastes_adustus,0.033575706702799094,0.008233232616894452,0.019299319428238326,0.05221084320124813,0.03017033348743978,0.006981103959135818,0.018496850043306597,0.045461382001814585,0.017469481365289603,0.0046877310086653615,0.010024060899100871,0.027266888128932246,0.032517253312462385,0.00792941794102264,0.018800824583460097,0.05003391590621323,0.02665788984167679,0.006195888024007633,0.016047008120246682,0.03974802496849106,0.06879416263305443,0.016348378494017705,0.0408778564771724,0.10351633317067535,0,0,0,0,119,0.006510202965151267
w_atlantic,Stegastes_partitus,0.009954642401614307,0.002294626111935195,0.0063398602220922536,0.014817871715775265,0.010236877012083732,0.00248204104433636,0.0064467191935235315,0.01613797824126879,0.01637558925541943,0.004346433116602966,0.010100797579324968,0.026999232295955307,0.009339905520210412,0.0022010164207686114,0.005654599246453442,0.014644581908305995,0.00470574456830015,0.0016735613737918647,0.0025928539993578265,0.008975349558336279,0.02734228255008673,0.006149337944803974,0.017034715342500766,0.041007809032935244,0,0,0,0,202,0.011050932764374419
w_atlantic,Stegastes_planifrons,0.01441272954098119,0.0035698176026985337,0.008261044390912799,0.022427290277115847,0.017557751969994338,0.003962440997390959,0.011279417258107619,0.026752040566860494,0.027571091411591274,0.006423020973470917,0.017065123038806737,0.042501586777578385,0.014462373446178893,0.00342594311347086,0.009043897841147853,0.022103578873279253,0.01462147213938563,0.0030731289693082596,0.009348265704012246,0.021513602517631597,0,0,0,0,0,0,0,0,170,0.009300289950216095
w_atlantic,Equetus_punctatus,0.006517307675940861,0.03173696787706119,6.580311668436173e-4,0.046660533603476696,0.00830715555297186,0.020999973466594726,0.0011670839955049386,0.06025492207263217,0.024839916445086315,0.07148244511121957,1.5498309212850944e-4,0.21076110983196422,0.006117838396977035,0.06893988233214704,8.415383660507727e-4,0.0731084834105724,0.002419004518470155,0.02706654618145957,5.27555755495535e-4,0.04788600099321832,0,0,0,0,0,0,0,0,14,7.659062311942666e-4
w_atlantic,Haemulon_macrostomum,0.013743279140088476,0.006477431033921615,0.0056002222069060454,0.030632109438790935,0.014998842112054605,0.007373848605044319,0.005749563121219296,0.031011750141065296,0.016864302577643667,0.010486290454921604,0.006456916175298581,0.04031051211185697,0.013795737038285964,0.006643337429391777,0.005326134761012327,0.030359424837117045,0.01374706423700817,0.006283171225251784,0.006017328739561479,0.02927839359102825,0,0,0,0,0,0,0,0,43,0.0023524262815252475
w_atlantic,Scarus_vetula,0.05812771668056566,0.021499062991704808,0.028425170965119248,0.10685599811806022,0.05237957996453863,0.017847686028296176,0.024543289049693395,0.09510050492941774,0.04071131838097145,0.013153241882514844,0.020837939928348103,0.07193256250363016,0.05681628953684992,0.018866213039574222,0.028722368438005276,0.10101207556849882,0.04776126795593778,0.01480681771227513,0.025135666067914415,0.08247254248809117,0.14185219830109103,0.035819760888837725,0.07859026871309978,0.22027879970402373,0,0,0,0,108,0.005908419497784343
w_atlantic,Hypoplectrus_chlorurus,7.6903939288882e-4,0.1522369584603708,7.597463373318518e-6,0.6020746842867712,8.81761073162132e-4,0.12890440175675955,8.355752518823483e-6,0.4989482007439065,0.002593410413339275,0.1872087709061294,1.3587997987489788e-5,0.8968586035450354,7.858432887049099e-4,0.12970011843402457,2.3332641597520656e-5,0.4399232680322007,5.555722984688816e-4,0.12590944285591285,4.992805528123952e-6,0.3746471721100283,0,0,0,0,0,0,0,0,31,0.001695935226215876
w_atlantic,Thalassoma_bifasciatum,0.021676384952112236,0.0033941272264094604,0.016116053955367676,0.029486241250114405,0.02314307754377342,0.003697337693805424,0.01763556216673718,0.031652015693392904,0.012094248172042564,0.0019516553464660551,0.008808987349409061,0.016534971141228788,0.023018663501111924,0.0032307487753496056,0.01742994571342919,0.030524418094338514,0.038516937026178616,0.005346672315279525,0.029065913671499667,0.0512158920242773,0,0,0,0,0,0,0,0,242,0.013239236282072324
w_atlantic,Halichoeres_pictus,0.0024592524560277324,0.017761725168128965,3.438265096870943e-4,0.015313191450340003,0.00259241589872104,0.026308569207705277,3.9707527478841624e-4,0.016144264807973194,0.0023257870075926172,0.010660545657129568,2.8722904676857676e-4,0.015363850948665898,0.0025865226659266298,0.01362885345936764,3.4861789116759617e-4,0.023973637957696678,0.002829780826117717,0.010667010663698018,3.95310027228559e-4,0.014482471539447636,0,0,0,0,0,0,0,0,21,0.0011488593467914
w_atlantic,Lutjanus_apodus,0.010356163257155736,0.0024318726267280035,0.0062386452750463955,0.015944660181142215,0.018001505963297977,0.003957915328315614,0.01137132167400127,0.0264700548705731,0.058328383466892855,0.012649068207006436,0.03663416385325856,0.0849193256417272,0.010775215254361356,0.0024333604003025267,0.0066378756989638405,0.01611254875009882,0.01593827448859329,0.003778024545828918,0.009826422089712721,0.024426666264785138,0,0,0,0,0.6393803897385181,0.08540999845875519,0.44469839614762774,0.7843731185521478,106,0.005799004321899447
w_atlantic,Chaetodon_capistratus,0.006020152052286898,0.001116026808403621,0.004113180694843421,0.008539381747386818,0.00812119669618249,0.001482220962818434,0.005665626642667004,0.011297401272599494,0.02897464754454835,0.0052285305321069,0.020124463492460602,0.041005794690353266,0.005404137304288539,9.7183191577395e-4,0.0037344545483832207,0.007642768349211899,0.04464281167178943,0.29263903202491665,3.4298582072364087e-6,0.999421837326937,0,0,0,0,0,0,0,0,212,0.011598008643798894
w_atlantic,Hypoplectrus_unicolor,0.002187648318394392,0.002055688133044383,9.725115304575994e-4,0.0044598879683464794,0.0027758718160088725,0.0010607135218944222,0.0013236079147758415,0.005399376139342525,0.010486514446717067,0.009754180043549707,0.0033169797649255164,0.027630955645963177,0.00210548441958192,8.054568228403608e-4,0.0010343536213488515,0.0041439620821621505,0.0010473645053248317,4.0690369263743364e-4,4.302060716939202e-4,0.002033400604195586,0,0,0,0,0,0,0,0,32,0.0017506428141583238
w_atlantic,Clepticus_parrae,0.03878692012676578,0.007378910313904077,0.0251106095836872,0.05500482092665493,0.046568210529409265,0.00857284467818903,0.03215009556853685,0.06573430803437358,0.05522326239360592,0.01183573986580159,0.033667214340514104,0.0806394524877023,0.039364825861937444,0.007425256019807771,0.0269241903515528,0.05589332488263107,0.046025546995911076,0.00795289345134211,0.0328584482959601,0.06359721455032272,0,0,0,0,0,0,0,0,94,0.005142513266590076
w_atlantic,Serranus_tigrinus,6.008683717594206e-4,1.1992152812270692e-4,3.8680563489814105e-4,8.599951604809947e-4,6.642288351443191e-4,1.3365666425179328e-4,4.472284514902048e-4,9.728769605016271e-4,0.0011287366971791152,2.266111574236972e-4,7.483808541157257e-4,0.0016410283334438926,7.016918069791306e-4,1.4766318807749582e-4,4.6347332037431133e-4,0.0010504182442778295,0.0016888735437470314,3.7742588744633026e-4,0.0010727334688123375,0.0025321318233448684,0,0,0,0,0,0,0,0,133,0.007276109196345533
w_atlantic,Chromis_cyanea,0.006137029923105008,0.0012493469266206896,0.003937066158343349,0.008918153909011876,0.008096077035452936,0.0016976407705676891,0.005225104179002353,0.01204034742260162,0.006913769013792496,0.001286663737142711,0.0048588730621979895,0.009805114292156986,0.006308157664418633,0.0013650344324557706,0.004151512787876436,0.009472715815574283,0.007827464248528856,0.0020086562887451716,0.004832412346835783,0.0126126031850742,0,0,0,0,0,0,0,0,102,0.005580173970129657
w_atlantic,Halichoeres_maculipinna,0.009533941590098413,0.002105711782185578,0.005821398614604245,0.013979999105133359,0.009692594260125597,0.0020319141658348013,0.006015084369081383,0.014305938637976535,0.0065510509300460975,0.0017085507494167982,0.0036010025512855535,0.010393896218658483,0.009398846156442632,0.001988461431006605,0.005876130417926259,0.013983278766749596,0.009292512559880554,0.0022827023903499435,0.0055972042458164615,0.014833258619102205,0,0,0,0,0,0,0,0,107,0.005853711909841895
w_atlantic,Lutjanus_mahogoni,0.00693600835841145,0.0022532285328283217,0.0039047484853041905,0.01143995267804164,0.011482807907876319,0.0032952915242404385,0.006298084042315286,0.019450462552631255,0.032697783420865933,0.009030426611655576,0.017263447004747197,0.053949015211035865,0.007349823046369053,0.0018983840672314835,0.00426648884496172,0.011965214834557486,0.010373756093449243,0.0028744588971560286,0.005951069125858816,0.016867753421627066,0,0,0,0,0.5401465349930614,0.11654623931398396,0.28012843083560113,0.748629999465231,63,0.0034465780403741997
w_atlantic,Sparisoma_rubripinne,0.030817935953298327,0.007965444796757787,0.020064897300311524,0.0489241946301595,0.02632650466078299,0.006620838774917543,0.017072250645441985,0.043979192195265776,0.021931562749878557,0.006182509447388309,0.013740197481570201,0.037759887850067425,0.029771963625874434,0.008213250013861589,0.01910923105339772,0.04871297943071215,0.022746296876635333,0.005637727882611394,0.014339134226120057,0.03685644957390924,0.06698837036612623,0.014686879948014252,0.04479062648891695,0.10131558130081769,0,0,0,0,62,0.003391870452431752
w_atlantic,Prognathodes_aculeatus,0.001787177409214509,0.0437811209499146,7.607374207260318e-5,0.034460914792851835,0.0018540860476494805,0.05178430698469147,1.317029391290695e-4,0.04379178346747553,0.0029171324074215048,0.07605189569975845,2.0332656544851964e-4,0.05199506028125903,0.0016660644482193697,0.06980932501793113,8.899834169203125e-5,0.033252618932905154,0.0047618040040824094,0.14335626620433553,1.1548980847691595e-4,0.5372893765235399,0,0,0,0,0,0,0,0,10,5.470758794244762e-4
w_atlantic,Hypoplectrus_puella,0.0015124773966836039,4.242784632194126e-4,7.799411600730951e-4,0.002515970607659274,0.0019953301185365833,5.663895672866862e-4,9.869324836543833e-4,0.003293945198232237,0.009571772445904372,0.002629161090459199,0.004925799192682051,0.015544081686111268,0.0015089753719658174,4.300129148855697e-4,7.93480149073663e-4,0.0024236607385199195,0.0013648552146637762,4.993371736563394e-4,6.673241147621667e-4,0.002500169247661423,0,0,0,0,0,0,0,0,63,0.0034465780403741997
w_atlantic,Canthigaster_rostrata,0.0013131658654976933,4.687534919242159e-4,7.797208618050188e-4,0.002328165325654531,0.0014450813323572832,4.4703617535057065e-4,8.18606188202911e-4,0.0025380699072860566,0.0013644271040248802,4.8040712660917125e-4,7.031925232508302e-4,0.002666691610807464,0.0013611092986002458,4.2807960174318934e-4,7.739446071141664e-4,0.002478112000000738,0.0020810476159378805,7.027511028877206e-4,0.0010846670492067375,0.0038710138198769315,0,0,0,0,0,0,0,0,51,0.0027900869850648285
w_atlantic,Pterois_volitans,0.03488281244558665,0.013503663765810522,0.015988164968591557,0.06603133313611552,0.03997883796938632,0.013853132882910924,0.017631382137991196,0.07188240838374022,0.1081727775576056,0.04082445260860917,0.05130401156341841,0.2106156670874552,0.03420515004217173,0.012140513537281879,0.016335827910696418,0.06312893586707093,0.03411929375392081,0.01138578559545678,0.016635836073026076,0.06187113005745698,0,0,0,0,0,0,0,0,40,0.002188303517697905
w_atlantic,Sparisoma_chrysopterum,0.016196178242789534,0.003951741947777423,0.01021481360503904,0.025739123903228692,0.014423518701547455,0.0037503157337586018,0.008295563421844126,0.022806253898691304,0.01153564085036558,0.003987969296220024,0.005322750705413874,0.02139073763081604,0.01597247348461552,0.003847825166035542,0.009612508526948282,0.02486530709014075,0.012495235810931302,0.0028020327195141955,0.007768178182483573,0.019083937540059975,0.08483369594274437,0.019652475933084116,0.051266744840948994,0.12809088520770964,0,0,0,0,52,0.002844794573007276
w_atlantic,Neoniphon_marianus,0.002366444568435484,9.164935083232887e-4,9.906829745253347e-4,0.004468917389639721,0.002819889255963757,0.001059931502338099,0.0011584719283558214,0.005313956265720773,0.011343644249937652,0.0051609938055156976,0.004840683650911935,0.023464633456741598,0.0022412196930556875,8.213451889754926e-4,9.871833483605865e-4,0.004103777769645695,0.001524951448337079,4.763114715117662e-4,7.581872359084646e-4,0.002659259593617895,0,0,0,0,0,0,0,0,39,0.002133595929755457
w_atlantic,Lutjanus_griseus,0.05403558434357787,0.022130066294353736,0.023057745926714182,0.10448407203276781,0.06281859315995253,0.02900132146108918,0.025595596010992323,0.12447003461575017,0.13197648704922316,0.047084083442561694,0.05759045218000171,0.24134876698666438,0.05480655192090788,0.024368636217671626,0.019666559214322917,0.10977446153137088,0.08145500142532891,0.03060718096706966,0.031817082921240546,0.15168797830264114,0,0,0,0,0,0,0,0,34,0.001860057990043219
w_atlantic,Halichoeres_bivittatus,0.022555168609117663,0.009101049701647754,0.011506703197899877,0.038857791669599885,0.02347736131044552,0.007254866721291994,0.012282367102071447,0.040303279465733914,0.015243812345497005,0.004939568976410379,0.008279703896488334,0.026293348366626324,0.02347056815178599,0.007143903160979453,0.012679206053228073,0.040785631048423296,0.034858329759649684,0.01053963784743744,0.01855832533305779,0.0592686195978832,0,0,0,0,0,0,0,0,100,0.005470758794244762
w_atlantic,Holocentrus_rufus,0.0034932677077345034,8.705583772247337e-4,0.002167784686970499,0.005677764169353647,0.004233638278809835,0.0011130964472006574,0.0026286978940664694,0.006932138236900501,0.00999637241857303,0.0024594524543077993,0.0061030914210945895,0.01558810980861901,0.003770748259642841,0.0010826532201511758,0.0022180964074813136,0.006299353495823674,0.005781051119008769,0.0017245840875178416,0.0032329035488625818,0.010045412444885084,0,0,0,0,0,0,0,0,107,0.005853711909841895
w_atlantic,Lactophrys_bicaudalis,0.0019900766649794646,0.0023892822424770284,6.466791646039748e-4,0.005445604474616049,0.002104872489808063,0.001239512016642464,7.956866299322431e-4,0.005435040239591557,0.0015064081240023348,9.085467476328011e-4,5.735045535394364e-4,0.00410011555203814,0.0020065494653543165,0.001333196285206393,5.786026272113633e-4,0.005607592543678641,0.002572331550169598,0.0017954690372371071,6.969909198013532e-4,0.007284264267664554,0,0,0,0,0,0,0,0,16,8.753214070791619e-4
c_pacific,Acanthurus_leucopareius,0.08385629425206316,0.03590837589300453,0.03555055417274352,0.15880544421458842,0.07394538723116376,0.027084046668197925,0.029008054919249647,0.13273105051671108,0.06994398444229852,0.018379723450199798,0.037347906052362406,0.10993634166876483,0.08332154496065379,0.03203537878552122,0.03507304922004678,0.16168089310873565,0.08070914802568423,0.05851923167881503,0.02537442455828811,0.19671215288362204,0.39435337258437453,0.13141742660910424,0.1531274190944324,0.6693767796164761,0,0,0,0,377,0.003776646898541433
c_pacific,Itycirrhitus_wilhelmi,8.396390084599486e-4,0.1694450972116978,3.5059014029586337e-6,0.7647872620942515,9.912469553173364e-4,0.1911287890295632,1.1372450171053789e-5,0.9449200514404983,0.0021338778189077413,0.15579712627338094,2.6080126663373316e-5,0.6926158593049256,8.855936780326373e-4,0.16542934031874254,9.46804649532372e-6,0.7839388747631878,7.514710176969933e-4,0.16824748488020874,1.5037167591719399e-5,0.8229937276102617,0,0,0,0,0,0,0,0,49,4.908639205000802e-4
c_pacific,Pseudolabrus_fuentesi,0.014152063153720107,0.007825853919435815,0.0057025287917831825,0.03348768441469335,0.016376280869756604,0.02111806858268857,0.006946152800265601,0.047947952871361256,0.041198937672703016,0.036600237772461394,0.016359022558773886,0.1150938133519871,0.01310037728572992,0.00990193070021493,0.005813677443154132,0.03287676721173471,0.006607708877476015,0.05236828945390969,6.311960956615065e-4,0.06535825412451468,0,0,0,0,0,0,0,0,128,0.0012822567719185766
c_pacific,Centropyge_hotumatua,0.010765122835314573,0.06838775411434006,0.0014002243473049106,0.15137869974349524,0.01251581509804179,0.10675947116642784,8.592808264161801e-4,0.3094554828270226,0.03000116613653985,0.06870335408546811,0.002458469354801639,0.19889646123746602,0.009871289523344822,0.03630994525751576,0.0012384617745971353,0.08170016569151614,0.0024348276492900944,0.03210918888921906,2.4206732537835972e-4,0.030082442432638655,0,0,0,0,0,0,0,0,70,7.012341721429717e-4
c_pacific,Chaetodon_litus,0.00938055323070237,0.22954321725203572,2.2630392067069554e-5,0.9603022233127109,0.012862909717966624,0.24690361202549574,1.2688371875021865e-5,0.9847372654659743,0.016515836589283586,0.259618053749198,4.0179908507586066e-5,0.9921090819637454,0.01195097676837666,0.2607925676102739,2.2221134888558955e-6,0.9811097747648028,0.012038552927317689,0.23890900231229106,6.845409896102674e-5,0.9743118410476987,0,0,0,0,0,0,0,0,82,8.214457445103382e-4
c_pacific,Xanthichthys_mento,0.2254958529948387,0.14009142430337396,0.0535242114502448,0.6729641238970444,0.2432643323881421,0.1307232139081549,0.048936422443094915,0.627007085109477,0.22553219847313738,0.12994542743076604,0.05988322989990842,0.6546087647630976,0.2193088377955959,0.10397646975243471,0.05580235141855066,0.4970541426319458,0.21011625962592184,0.12418392425181041,0.0811066076469852,0.6222406575549558,0,0,0,0,0,0,0,0,74,7.413046962654272e-4
c_pacific,Cantherhines_rapanui,0.007142596577593604,0.20427465227104902,5.076996707256794e-5,0.9459840622677563,0.007503285462314442,0.15398501580339605,3.692845618284235e-5,0.6148777971534769,0.015107905763329474,0.21711586015673706,5.380008782453812e-5,0.9431814505321348,0.0069457373168580975,0.185402021124487,5.791205661104874e-5,0.8355487778058224,0.002077033008930554,0.21596552284614262,1.7065600188252262e-6,0.9550793385860107,0,0,0,0,0,0,0,0,23,2.3040551370411924e-4
c_pacific,Chromis_randalli,0.039421066618127776,0.21281068571175843,2.5514368086937053e-4,0.9447165627486179,0.04322506687829301,0.2139199778777973,2.3083862639316032e-4,0.9457881587396662,0.07741981302180517,0.2928632850521731,5.822892137003026e-4,0.9996588142038498,0.03753130696934623,0.21232465749923726,9.713544343697346e-5,0.9083985426341709,0.027430663890633304,0.19465219328395342,9.062840221614091e-5,0.8731088961906874,0,0,0,0,0,0,0,0,45,4.5079339637762463e-4
c_pacific,Anampses_femininus,0.010432174161275079,0.003612159524175003,0.005094751862367105,0.01900249095469365,0.0120289019691011,0.0036877186219511264,0.006923883800675385,0.021082219316953487,0.005896067539023795,0.00209406870265218,0.0031468725039687684,0.010416732059855624,0.011242691941277938,0.00366858830712219,0.005400921034823411,0.019465579428691166,0.017913845114084136,0.005369835961722712,0.009021376885676845,0.030249330189451886,0,0,0,0,0,0,0,0,118,0.0011820804616124378
c_pacific,Myripristis_tiki,0.031326403347210374,0.0970799677193507,0.0016217529688404154,0.2907796356810964,0.038328587236519315,0.08344553620858548,0.0031036579207494967,0.28704751076234886,0.0688468189018962,0.14505824518286192,0.0074659420369098915,0.6064604576203205,0.029423832300602144,0.06276683076130209,0.0024527348486513122,0.161216693441781,0.015474517930170417,0.21024777785697538,1.2968747476297554e-4,0.9402107097848745,0,0,0,0,0,0,0,0,34,3.405994550408719e-4
c_pacific,Bothus_mancus,0.005533088257178204,0.036116055927101015,7.167003449756192e-4,0.04787519580545128,0.007679825287113761,0.04684814055839905,4.5600362362932105e-4,0.06890735113741614,0.015479796576147908,0.1027535748911135,6.260554200219906e-4,0.31725592764474947,0.005774726468036331,0.02006416278795284,5.975398428298903e-4,0.046985962273607164,0.0059273569771531335,0.028956324471579642,8.725546436672758e-4,0.04747705166026515,0,0,0,0,0.5587955781913456,0.1854530889848766,0.14788150597631053,0.8861215260240545,8,8.014104824491104e-5
c_pacific,Anampses_caeruleopunctatus,0.015065026675528035,0.002670197928187421,0.010233185144346726,0.020713836097758398,0.016664392050268186,0.0028372371903276944,0.011672014942410337,0.02300394164701075,0.011054309586872882,0.0017891544759522442,0.00781969433543844,0.014895595174406747,0.01556379076187436,0.0026538950828146287,0.010996200609390031,0.021847269017136583,0.02205461988514766,0.00397655436625297,0.015293282873914644,0.030623130329099885,0,0,0,0,0,0,0,0,154,0.0015427151787145376
